Id,AccountId,City,State,Country,StageName,Applicant_Type__c,income_as_a_of_DP200_income__c,Deposit_spent_on_DOD__c,Monthly_ongoing_financial_commitments__c,DP_Primary_income_frequency__c,DP_enders_with_uncleared_dishonours_233__c,Primary_regular_benefit_frequency__c,Largest_income_source_day_of_week__c,Frequency_for_largest_income_source__c,Total_monthly_income_ongoin_Reg_231__c,DP_Dishonours_Across_Primary_Acct_244__c,DP_No_Direct_Debits_On_Primary_Acct_355__c,Amount_of_SACC_commitments_due__c,Largest_income_Src_Avg_freq__c,Largest_income_Src_last_payment_amt__c,agency_collection_providers__c,income_DP200_spend_on_high_risk_merch__c,most_recent_loan_has_no_repayments__c,Income_source_is_other_income_549__c,Summary_Income__c,Summary_Expenses__c,Rent_Mortgage__c,Loan_Amount__c,Total_Repayment_Amount__c,Total_Repayments__c,Term_in_Weeks__c,Payment_Frequency__c,Applicant_Age__c,Summary_Income_CV__c,Amount_Requested__c,Employment_Status__c,Dishonours_203__c,DP_Insolvency_Indicator__c,DP_Days_in_Overdrawn_For_Period__c,Dishonours_For_Last_30_Days_DP907__c,Salary_Gov_Allowances_all_types_2117__c,DP_Monthly_avg_of_SACC_repayments__c,DP_Avg_Monthly_Loan_Liability_269__c,Repayment_Amount__c,Opportunity_Origin__c,Current_Balance__c,Opp_Number__c,loan_dishonours__c,CloseDate,Bank_Report_Gov_Benefit__c,Purpose_of_Loan__c,Loan_apply_date,DE_Results,DP_Total_Monthly_Benefit_Income__c,Total_monthly_credits__c,Summary_Income_BS__c
0062x00000FXoAyAAL,0012x00000lGMRyAAO,Mayfield East,NSW,Australia,Loan Paid,Existing Client-Granted Loan Before,0.0,21.84,2961.1633,0.0,0.0,0.0,0.0,0.0,0.0,1.0,66.0,2707.8833,0.0,0.0,1.0,0.0,0.0,0.0,0.0,400.0,500.0,1000,1320.0,12.0,12.429,Weekly,64.0,64495.13,1000.0,full_time,1.0,0.0,0.022,0.0,0.0,2723.0,5356.09,110.0,MoneySpot,0.0,7787101,0.0,2024-01-10,False,Living Expenses,2024-01-09,Orange,0.0,113117.0,64495.13
0062x00000D94ZrAAJ,0012x00000KMFLxAAP,Wilton,NSW,Australia,Loan Paid,Existing Client-Granted Loan Before,0.0,82.53,5479.7976,4.0,0.0,0.0,3.0,4.0,14009.9999,1.0,44.0,0.0,1382.3529,977.0,0.0,8.7,0.0,0.0,10499.89,899.0,2500.0,1000,1360.0,14.0,14.0,Weekly,50.0,14010.0,1000.0,Full-Time Employment,1.0,0.0,0.1538,0.0,7833.3333,812.0,6990.6566,97.14,QuickCash,0.0,4563301,1.0,27-01-2023,False,Home Maintenance & Repairs,2023-01-27,Green,0.0,17469.0,14010.0
0062x00000DFzj6AAD,0012x00000BIWPsAAP,Cranbourne East,VIC,Australia,Loan Paid,Existing Client-Granted Loan Before,22.92,77.23,1672.4809,4.0,0.0,2.0,2.0,2.0,3296.0151,0.0,38.0,0.0,490.958,497.28,1.0,0.0,0.0,0.0,3167.61,899.0,200.0,600,816.0,7.0,12.857,Fortnightly,39.0,8427.97,600.0,Full-Time Employment,0.0,0.0,0.0,0.0,1966.64,579.0,2054.46,116.57,MoneySpot,0.0,4697020,0.0,16-02-2023,True,Vehicle Expenses,2023-02-16,Orange,2240.0,9771.0,8427.97
0062x00000DFECcAAP,0012x000004TptuAAC,Bell Park,VIC,Australia,Loan Paid,Existing Client-Granted Loan Before,0.0,62.87,2336.6784,1.0,0.0,0.0,3.0,1.0,4834.9105,6.0,88.0,1114.2335,942.3907,987.96,1.0,0.0,0.0,0.0,3120.0,400.0,300.0,1000,1360.0,14.0,13.857,Weekly,24.0,5400.34,1000.0,Full-Time Employment,6.0,0.0,0.6813,0.0,4083.6933,1128.0,2460.3833,97.14,QuickCash,0.0,4656427,5.0,10-02-2023,False,Vehicle Expenses,2023-02-10,Green,0.0,5722.0,5400.34
0062x00000FHfpXAAT,0010K00001ig7H1QAI,Helensvale,QLD,Australia,Loan Paid,Existing Client-Granted Loan Before,0.0,74.54,1680.2321,1.0,0.0,0.0,2.0,1.0,5952.3149,0.0,41.0,0.0,651.7342,730.0,0.0,2.81,0.0,1.0,2383.33,599.0,1000.0,1000,1400.0,19.0,19.143,Weekly,53.0,8124.95,1000.0,Unemployed,7.0,0.0,0.0,2.0,3900.8266,489.0,1709.4866,73.68,MoneySpot,0.0,7191399,0.0,14-11-2023,False,Other Expenses,2023-11-13,Green,0.0,5909.0,8124.95
0062x00000E4goOAAR,0012x00000IMvIPAA1,GREGORY HILLS,NSW,Australia,Closed Lost,Existing Client-Granted Loan Before,0.0,45.4,75.1768,1.0,1.0,0.0,4.0,1.0,2756.2874,19.0,28.0,590.9958,625.1188,645.97,0.0,0.0,0.0,0.0,1711.0,2000.0,350.0,1000,1360.0,14.0,13.429,Weekly,28.0,3418.19,1000.0,Full-Time Employment,27.0,0.0,0.044,9.0,2577.2566,544.0,614.04,97.14,QuickCash,,5592188,23.0,13-06-2023,False,Travel Expenses,2023-06-12,Orange,0.0,2047.0,3418.19
0062x00000D1qmlAAB,0012x00000Mh8iAAAR,Echunga,SA,Australia,Loan Paid,Existing Client-Granted Loan Before,37.02,59.4,1397.3766,1.0,1.0,4.0,2.0,1.0,5418.4237,4.0,0.0,1351.9732,423.07,403.7,1.0,0.07,0.0,0.0,1723.62,899.0,620.0,900,1224.0,14.0,13.857,Weekly,39.0,4003.15,900.0,Part-Time Employment,4.0,0.0,0.0989,0.0,2901.2433,849.0,1772.08,87.43,QuickCash,0.0,4414666,1.0,05-01-2023,False,Furniture or Appliances,2023-01-04,Green,2478.0,6693.0,4003.15
0062x00000DWTlvAAH,0012x00000gpI23AAE,Homebush West,NSW,Australia,Closed Lost,Existing Client-No Loan Granted Ever,0.0,84.46,93.3333,1.0,0.0,0.0,2.0,1.0,8495.4826,0.0,3.0,0.0,848.5353,915.78,0.0,6.82,0.0,0.0,0.0,400.0,500.0,700,896.0,6.0,5.857,Weekly,26.0,8695.77,3000.0,,0.0,0.0,0.011,0.0,5011.82,0.0,226.6666,149.33,MoneySpot,,4918672,0.0,27-03-2023,False,Other Expenses,2023-03-23,Orange,0.0,11882.0,8695.77
0062x00000DWfJbAAL,0012x00000IMMzHAAX,Mount Lawley,WA,Australia,Loan Paid,Existing Client-Granted Loan Before,0.0,94.92,4457.2444,2.0,2.0,0.0,4.0,2.0,5050.8426,8.0,46.0,1293.9615,2324.7716,2360.27,0.0,1.3,1.0,0.0,4909.67,599.0,1820.0,1000,1320.0,5.0,8.857,Fortnightly,39.0,6609.13,2050.0,Full-Time Employment,8.0,0.0,0.1978,6.0,5864.5,1231.0,4343.3766,264.0,QuickCash,0.0,4928303,4.0,25-03-2023,False,Furniture or Appliances,2023-03-24,Orange,0.0,5302.0,6609.13
0062x00000DHfiuAAD,0012x00000XOjLlAAL,Heritage Park,QLD,Australia,Loan Paid,Existing Client-Granted Loan Before,16.04,29.58,2004.253,2.0,0.0,2.0,2.0,2.0,6310.7296,4.0,44.0,1045.9591,1891.3628,1868.92,2.0,0.0,0.0,0.0,3568.3,899.0,300.0,1000,1360.0,7.0,13.714,Fortnightly,49.0,6550.73,1000.0,Full-Time Employment,4.0,0.0,0.0549,1.0,5628.9866,995.0,2077.8233,194.29,QuickCash,0.0,4790611,3.0,03-03-2023,False,Home Maintenance & Repairs,2023-03-03,Green,1216.0,7579.0,6550.73
0062x00000E5PARAA3,0012x00000XOMJiAAP,Cross Roads,VIC,Australia,Closed Lost,Existing Client-No Loan Granted Ever,0.0,95.28,199.3571,4.0,2.0,0.0,5.0,4.0,285.6666,4.0,14.0,131.3227,38.0588,50.0,1.0,8.32,0.0,1.0,1303.87,899.0,70.0,1000,1280.0,6.0,6.286,Weekly,26.0,5439.44,1000.0,Full-Time Employment,11.0,0.0,0.011,3.0,1378.1433,91.0,1111.86,213.33,QuickCash,,5652064,11.0,19-06-2023,False,Living Expenses,2023-06-18,Orange,0.0,4207.0,5439.44
0062x00000DUwZaAAL,0012x00000LPntIAAT,New Farm,QLD,Australia,Loan Paid,Existing Client-No Loan Granted Ever,0.0,54.45,192.3161,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,3755.4,400.0,200.0,600,768.0,6.0,5.714,Weekly,30.0,4898.43,600.0,Full-Time Employment,0.0,0.0,0.9121,0.0,0.0,0.0,168.7166,128.0,MoneySpot,0.0,5402413,0.0,26-05-2023,False,Life Event Expenses,2023-05-26,Orange,0.0,5046.0,4898.43
0062x00000DFTliAAH,0012x00000cmVKdAAM,Leichhardt,QLD,Australia,Loan Paid,Existing Client-No Loan Granted Ever,0.0,49.94,2402.4075,4.0,0.0,0.0,3.0,4.0,5208.2666,2.0,29.0,0.0,1953.1,2141.98,0.0,1.09,0.0,0.0,1700.0,1499.0,1700.0,1000,1360.0,7.0,13.286,Fortnightly,36.0,5715.38,1000.0,Full-Time Employment,2.0,0.0,0.044,1.0,5208.2666,104.0,2344.6833,194.29,MoneySpot,0.0,4671152,2.0,13-02-2023,False,Child Expenses,2023-02-12,Orange,0.0,7182.0,5715.38
0062x00000DALRVAA5,0012x00000WtjKYAAZ,Ashfield,NSW,Australia,Loan Paid,Existing Client-Granted Loan Before,0.0,52.9,1925.5108,1.0,0.0,0.0,5.0,1.0,5410.6999,0.0,67.0,483.3208,1362.009,1111.35,1.0,0.0,0.0,0.0,5416.67,599.0,1240.0,650,884.0,14.0,13.714,Weekly,51.0,5410.7,650.0,Full-Time Employment,0.0,0.0,0.0,0.0,4994.0333,897.0,2838.9466,63.14,Financier-2,0.0,4625692,0.0,06-02-2023,False,Living Expenses,2023-02-06,Green,0.0,5717.0,5410.7
0062x00000DGHVaAAP,0012x000003E0ToAAK,Condobolin,NSW,Australia,Loan Paid,Existing Client-Granted Loan Before,76.78,83.51,169.0466,1.0,1.0,0.0,5.0,1.0,885.5655,8.0,25.0,103.415,201.5,101.0,0.0,0.0,0.0,1.0,0.0,400.0,0.0,900,1224.0,14.0,13.857,Weekly,51.0,2579.5,900.0,Unemployed,8.0,0.0,0.4176,5.0,0.0,484.0,666.81,87.43,MoneySpot,0.0,4714220,3.0,19-02-2023,False,Furniture or Appliances,2023-02-19,Green,1978.0,2576.0,2579.5
0062x00000FW47iAAD,0012x00000n3CtgAAE,Deer Park,VIC,Australia,Closed Lost,New Client-New Loan,0.0,79.43,0.0,1.0,0.0,0.0,2.0,1.0,3583.9593,1.0,5.0,0.0,824.8016,892.0,1.0,0.0,0.0,0.0,3865.33,400.0,500.0,850,1190.0,20.0,20.571,Weekly,59.0,11741.08,3000.0,Full-Time Employment,1.0,0.0,0.2198,0.0,3299.2066,0.0,1668.1333,59.5,MoneySpot,,7641140,1.0,26-12-2023,False,Travel Expenses,2023-12-26,Green,0.0,12373.0,11741.08
0062x00000DHiXuAAL,0012x00000gooN4AAI,Narellan,NSW,Australia,Loan Paid,New Client-New Loan,0.0,57.68,1298.457,2.0,0.0,0.0,2.0,2.0,6474.0063,1.0,6.0,0.0,2633.5385,2633.54,1.0,0.0,0.0,0.0,0.0,0.0,1280.0,700,896.0,3.0,5.714,Fortnightly,33.0,10943.67,700.0,,1.0,0.0,0.0989,1.0,6144.9233,0.0,1348.1233,298.67,QuickCash,0.0,4792658,2.0,03-03-2023,False,Purchase - White Good/s,2023-03-03,Green,0.0,14336.0,10943.67
0062x00000D9b2WAAR,0010K000020HefEQAS,Carlingford,NSW,Australia,Loan Paid,Existing Client-Granted Loan Before,0.0,69.19,4211.6115,2.0,0.0,0.0,3.0,2.0,6379.8997,0.0,72.0,609.1035,725.6416,760.93,0.0,0.24,0.0,0.0,2816.67,599.0,0.0,600,816.0,7.0,14.286,Fortnightly,38.0,6379.9,5000.0,Part-Time Employment,0.0,0.0,0.011,0.0,3642.2133,1281.0,4633.66,116.57,QuickCash,0.0,4589483,0.0,31-01-2023,False,Home Improvements,2023-01-31,Orange,0.0,8816.0,6379.9
0062x00000DryMLAAZ,0012x00000hYmTXAA0,MacGregor,ACT,Australia,Loan Paid,Existing Client-No Loan Granted Ever,7.62,38.79,708.6243,2.0,0.0,2.0,4.0,2.0,5998.0966,0.0,29.0,0.0,2529.57,2529.57,0.0,0.0,0.0,0.0,0.0,599.0,800.0,1000,1280.0,3.0,4.857,Fortnightly,48.0,5998.1,3000.0,Full-time,0.0,0.0,0.0,0.0,4578.27,129.0,899.63,426.67,MoneySpot,0.0,5210251,0.0,06-05-2023,False,Veterinary Expenses,2023-05-06,Orange,425.0,5576.0,5998.1
0062x00000E4qxeAAB,0012x00000TsZ8UAAV,Denham Court,NSW,Australia,Loan Paid,Existing Client-Granted Loan Before,0.93,57.18,669.2399,4.0,0.0,0.0,2.0,4.0,3177.9999,0.0,9.0,0.0,176.909,196.0,0.0,0.0,0.0,1.0,2600.0,599.0,250.0,1000,1440.0,12.0,23.857,Fortnightly,33.0,3178.0,2050.0,Full-Time Employment,0.0,0.0,0.2088,0.0,0.0,25.0,753.74,120.0,MoneySpot,0.0,5603727,0.0,14-06-2023,False,Medical Expenses,2023-06-14,Orange,30.0,3225.0,3178.0
0062x00000D1RmnAAF,0012x00000d9DtGAAU,Salisbury East,SA,Australia,Loan Paid,Existing Client-Granted Loan Before,0.0,86.49,3530.8286,1.0,1.0,0.0,4.0,1.0,3813.7432,18.0,57.0,773.0335,841.7846,890.97,0.0,0.0,0.0,0.0,3019.92,400.0,600.0,800,1056.0,10.0,9.714,Weekly,20.0,4294.65,1000.0,Full-Time Employment,24.0,0.0,0.011,3.0,3647.7333,1286.0,3747.3033,105.6,QuickCash,0.0,4390077,20.0,01-01-2023,False,Vehicle Expenses,2023-01-01,Orange,0.0,5161.0,4294.65
0062x00000DrMDlAAN,0012x00000hYoRjAAK,Lawnton,QLD,Australia,Loan Paid,New Client-New Loan,19.62,39.64,89.9226,1.0,0.0,4.0,7.0,1.0,4048.9259,0.0,0.0,0.0,653.5375,757.9,0.0,2.1,0.0,1.0,0.0,0.0,400.0,1000,1280.0,6.0,6.429,Weekly,41.0,4557.26,2000.0,,0.0,0.0,0.0,0.0,1140.8166,0.0,97.3333,213.33,MoneySpot,0.0,5160896,0.0,29-04-2023,False,Event - Holiday - Accommodation,2023-04-29,Orange,1141.0,5814.0,4557.26
0062x00000DVyo4AAD,0012x00000IN2MwAAL,CRAIGIEBURN,VIC,Australia,Loan Paid,Existing Client-No Loan Granted Ever,0.0,70.72,423.5,0.0,1.0,0.0,0.0,0.0,0.0,1.0,8.0,0.0,0.0,0.0,0.0,7.52,0.0,0.0,1711.67,0.0,600.0,700,896.0,6.0,6.429,Weekly,55.0,3676.09,2500.0,Unemployed,1.0,0.0,0.011,1.0,0.0,0.0,637.44,149.33,MoneySpot,0.0,4887688,1.0,18-03-2023,False,Purchase - Electrical Purchase - Computer/TV,2023-03-18,Orange,0.0,3682.0,3676.09
0062x00000FVUBeAAP,0012x00000n2TfqAAE,Long Jetty,NSW,Australia,Loan Paid,New Client-New Loan,2.12,58.98,103.8485,1.0,0.0,0.0,3.0,1.0,3967.9819,2.0,34.0,0.0,913.18,792.28,1.0,0.18,0.0,0.0,0.0,0.0,1600.0,600,792.0,10.0,10.0,Weekly,48.0,7735.24,600.0,,2.0,0.0,0.5934,0.0,913.18,0.0,55.7666,79.2,QuickCash,0.0,7595499,0.0,21-12-2023,False,Medical bills,2023-12-21,Orange,83.0,3898.0,7735.24
0062x00000FHOeyAAH,0012x00000mHDouAAG,The Entrance,NSW,Australia,Closed Lost,New Client-New Loan,0.0,86.4,0.0,1.0,0.0,0.0,4.0,1.0,4319.6119,0.0,12.0,0.0,900.7153,990.5,0.0,0.0,0.0,0.0,900.0,2000.0,800.0,1000,1400.0,18.0,17.714,Weekly,25.0,4319.61,1000.0,Full-Time Employment,0.0,0.0,0.9341,0.0,3903.1,0.0,3.3333,77.78,QuickCash,,7167640,0.0,12-11-2023,False,Living Expenses,2023-11-11,Green,0.0,4339.0,4319.61
0062x00000Fj0x8AAB,0012x00000VdIOGAA3,Gillieston Heights,NSW,Australia,Loan Paid,Existing Client-Granted Loan Before,0.0,80.98,6903.7559,1.0,0.0,0.0,3.0,1.0,14126.4034,8.0,76.0,0.0,2334.2961,3579.1,1.0,25.19,4.0,0.0,9533.33,1500.0,1080.0,700,896.0,6.0,6.571,Weekly,33.0,15326.4,700.0,Full-Time Employment,8.0,0.0,0.011,8.0,13715.2833,1009.0,7462.6233,149.33,MoneySpot,0.0,8032919,3.0,2024-01-29,False,Medical Expenses,2024-01-28,Orange,0.0,18377.0,15326.4
0062x00000DGFAzAAP,0012x00000go1cNAAQ,Bairnsdale,VIC,Australia,Loan Paid,New Client-New Loan,0.0,39.48,760.77,1.0,0.0,0.0,3.0,1.0,3403.3968,0.0,9.0,0.0,783.2476,729.87,0.0,1.3,0.0,1.0,3401.67,400.0,700.0,800,1088.0,14.0,13.714,Weekly,53.0,3403.4,800.0,Full-Time Employment,0.0,0.0,0.6374,0.0,0.0,0.0,759.9966,77.71,MoneySpot,0.0,4711377,0.0,18-02-2023,False,Vehicle Expenses,2023-02-18,Orange,0.0,3394.0,3403.4
0062x00000DJDMmAAP,0012x00000GbgirAAB,Wollongong,NSW,Australia,Loan Paid,Existing Client-Granted Loan Before,22.25,81.53,3118.463,1.0,0.0,4.0,2.0,1.0,8720.4577,0.0,131.0,899.34,1020.375,1019.73,0.0,0.43,0.0,0.0,2941.77,599.0,1040.0,1000,1280.0,6.0,5.857,Weekly,46.0,11525.21,1000.0,Part-Time Employment,0.0,0.0,0.0769,0.0,6906.3433,1126.0,4074.19,213.33,QuickCash,0.0,4876697,0.0,16-03-2023,False,Travel Expenses,2023-03-16,Green,2102.0,9446.0,11525.21
0062x00000DVxbGAAT,0012x00000cm4eZAAQ,Kirwan,QLD,Australia,Loan Paid,Existing Client-Granted Loan Before,0.0,36.78,4153.3365,3.0,0.0,0.0,3.0,3.0,6462.9066,3.0,20.0,322.996,6255.6533,6301.46,0.0,0.04,0.0,0.0,0.0,599.0,1640.0,1000,1360.0,4.0,17.143,Monthly,34.0,6281.51,1000.0,Employed full-time,3.0,0.0,0.1319,3.0,6255.6533,1467.0,4250.0033,340.0,MoneySpot,0.0,4886953,3.0,18-03-2023,False,Living Expenses,2023-03-17,Orange,0.0,7506.0,6281.51
0062x00000D8brmAAB,0012x00000g7yQ8AAI,Gordonvale,QLD,Australia,Loan Paid,Existing Client-Granted Loan Before,17.2,73.92,3673.488,4.0,1.0,1.0,1.0,1.0,5252.0159,2.0,40.0,0.0,959.8666,620.0,1.0,0.33,0.0,0.0,0.0,899.0,400.0,600,816.0,7.0,13.286,Fortnightly,29.0,3780.53,2000.0,,2.0,0.0,0.2308,2.0,1585.38,466.0,4039.8233,116.57,QuickCash,0.0,4541442,2.0,25-01-2023,True,Life Event Expenses,2023-01-25,Orange,1418.0,8244.0,3780.53
0062x00000Dt3awAAB,0012x00000fmFiVAAU,Berserker,QLD,Australia,Loan Paid,Existing Client-Granted Loan Before,9.37,40.71,200.0,2.0,0.0,2.0,2.0,2.0,4777.0569,1.0,2.0,0.0,1860.7266,1861.06,0.0,0.0,0.0,0.0,0.0,599.0,500.0,650,884.0,7.0,14.143,Fortnightly,41.0,7438.39,650.0,,1.0,0.0,0.0,1.0,4053.5333,114.0,313.78,126.29,QuickCash,0.0,5283852,0.0,16-05-2023,False,Living Expenses,2023-05-16,Orange,805.0,8590.0,7438.39
0062x00000DZ9fGAAT,0012x00000bmlLPAAY,Blacktown,NSW,Australia,Loan Paid,Existing Client-Granted Loan Before,0.0,95.21,1271.6334,2.0,4.0,0.0,2.0,2.0,2450.5278,22.0,22.0,0.0,859.6616,1049.22,1.0,0.0,0.0,0.0,2348.67,1499.0,0.0,700,896.0,3.0,6.429,Fortnightly,30.0,2450.53,2000.0,Part-Time Employment,22.0,0.0,0.7473,5.0,1987.5766,155.0,1325.9733,298.67,MoneySpot,0.0,5077020,22.0,17-04-2023,False,Travel Expenses,2023-04-17,Orange,0.0,2016.0,2450.53
0062x00000DsWGdAAN,0012x00000TrCAiAAN,Wallsend,NSW,Australia,Loan Paid,Existing Client-Granted Loan Before,50.44,41.52,2039.7443,1.0,0.0,4.0,1.0,1.0,5105.8653,0.0,27.0,0.0,428.5961,1062.66,0.0,0.0,0.0,0.0,1733.33,599.0,1000.0,600,816.0,14.0,13.714,Weekly,42.0,5784.18,600.0,Part-Time Employment,0.0,0.0,0.0,0.0,4733.4666,178.0,1985.3666,58.29,MoneySpot,0.0,5245436,0.0,11-05-2023,False,Vehicle Expenses,2023-05-11,Orange,3020.0,5987.0,5784.18
0062x00000DY0wwAAD,0012x00000g8AnBAAU,ROBINVALE,VIC,Australia,Loan Paid,Existing Client-Granted Loan Before,0.0,68.11,919.1293,4.0,0.0,0.0,1.0,4.0,6876.3574,2.0,24.0,976.9833,1137.5,1200.0,0.0,0.0,0.0,1.0,1200.0,400.0,180.0,550,704.0,7.0,7.0,Weekly,32.0,12800.23,2050.0,Full-Time Employment,2.0,0.0,0.0989,2.0,0.0,481.0,827.06,100.57,QuickCash,0.0,5007975,1.0,06-04-2023,False,Living Expenses,2023-04-05,Green,0.0,13533.0,12800.23
0062x00000DIihLAAT,0012x00000NQvdDAAT,Glenmore Park,NSW,Australia,Loan Paid,Existing Client-Granted Loan Before,10.81,83.9,2039.8841,1.0,0.0,2.0,3.0,1.0,4426.7988,5.0,66.0,546.4448,737.5166,264.28,0.0,0.27,0.0,0.0,700.0,400.0,440.0,1000,1320.0,11.0,11.429,Weekly,49.0,4426.8,1000.0,Full-Time Employment,5.0,0.0,0.1538,0.0,3430.02,1297.0,2164.58,120.0,QuickCash,0.0,4852009,5.0,13-03-2023,False,Travel Expenses,2023-03-13,Green,552.0,5105.0,4426.8
0062x00000D1efDAAR,0012x00000LQUGMAA5,Narre Warren,VIC,Australia,Loan Paid,Existing Client-Granted Loan Before,0.0,74.86,1323.065,1.0,0.0,0.0,1.0,1.0,4506.9105,1.0,43.0,272.5074,1037.207,855.0,1.0,0.0,0.0,0.0,0.0,599.0,1200.0,1000,1320.0,10.0,10.143,Weekly,27.0,4506.91,1000.0,,1.0,0.0,0.0,0.0,3457.3566,1142.0,1255.9866,132.0,MoneySpot,0.0,4402709,1.0,03-01-2023,False,Life Event Expenses,2023-01-03,Orange,0.0,6628.0,4506.91
0062x00000DImZzAAL,0012x00000g9iIQAAY,Kelmscott,WA,Australia,Loan Paid,Existing Client-Granted Loan Before,0.0,59.38,195.5335,1.0,0.0,0.0,3.0,1.0,4699.5879,0.0,27.0,195.5357,1081.5492,1094.75,0.0,0.68,0.0,1.0,4779.52,599.0,1800.0,1000,1320.0,10.0,10.429,Weekly,51.0,6332.8,1000.0,Full-Time Employment,0.0,0.0,0.1319,0.0,0.0,717.0,717.3333,132.0,MoneySpot,0.0,4854833,0.0,13-03-2023,False,Vehicle Expenses,2023-03-13,Orange,0.0,6769.0,6332.8
0062x00000DY4TQAA1,0012x00000RriFWAAZ,Orange,NSW,Australia,Closed Lost,Existing Client-Granted Loan Before,0.0,81.58,1357.5273,0.0,0.0,0.0,0.0,0.0,0.0,1.0,61.0,900.3725,0.0,0.0,1.0,3.95,0.0,0.0,4011.54,899.0,1000.0,1000,1280.0,6.0,5.857,Weekly,41.0,5887.31,2000.0,Full-Time Employment,1.0,0.0,0.3516,0.0,0.0,894.0,2408.92,213.33,MoneySpot,,5010768,1.0,06-04-2023,False,Furniture or Appliances,2023-04-06,Green,0.0,6024.0,5887.31
0062x00000DXJS7AAP,0012x00000czNqkAAE,Windale,NSW,Australia,Loan Paid,Existing Client-Granted Loan Before,0.0,89.19,1055.3762,2.0,0.0,0.0,4.0,2.0,3166.8142,3.0,26.0,274.3707,1452.46,1734.87,0.0,0.0,0.0,0.0,0.0,400.0,355.0,1000,1280.0,3.0,6.143,Fortnightly,33.0,4875.66,1000.0,,7.0,0.0,0.033,3.0,5077.3066,295.0,1048.8633,426.67,QuickCash,0.0,4965202,3.0,31-03-2023,False,Vehicle Expenses,2023-03-31,Green,0.0,3400.0,4875.66
0062x00000D73CkAAJ,0010K00001b1GKhQAM,South Townsville,QLD,Australia,Loan Paid,Existing Client-Granted Loan Before,0.0,75.31,2858.7251,4.0,1.0,0.0,3.0,4.0,1714.9999,1.0,5.0,1048.6708,443.0,1000.0,0.0,5.37,0.0,1.0,3761.33,400.0,1249.0,1000,1360.0,14.0,13.857,Weekly,37.0,4648.09,1000.0,Full-Time Employment,2.0,0.0,0.1978,1.0,2933.0866,864.0,3731.8533,97.14,QuickCash,0.0,4465196,2.0,12-01-2023,False,Veterinary Expenses,2023-01-12,Orange,0.0,2885.0,4648.09
0062x00000D7tvxAAB,0012x00000gACpAAAW,North Booval,QLD,Australia,Closed Lost,New Client-New Loan,0.0,41.98,1079.1366,1.0,0.0,0.0,3.0,1.0,1005.0,0.0,8.0,0.0,274.0909,35.0,0.0,2.81,0.0,1.0,1200.0,2000.0,1120.0,1000,1280.0,6.0,5.714,Weekly,38.0,4540.41,1000.0,Full-Time Employment,0.0,0.0,0.0659,0.0,0.0,0.0,1085.8033,213.33,QuickCash,,4505322,0.0,23-01-2023,False,Vehicle Expenses,2023-01-18,Orange,0.0,6589.0,4540.41
0062x00000DFfWzAAL,0010K000025xcaWQAQ,Yaroomba,QLD,Australia,Loan Paid,Existing Client-Granted Loan Before,0.0,30.42,463.4891,1.0,0.0,0.0,3.0,1.0,4125.4593,0.0,0.0,0.0,753.8553,698.65,0.0,0.0,0.0,1.0,3891.33,599.0,1105.0,1000,1360.0,14.0,14.286,Weekly,49.0,4125.46,1000.0,Full-Time Employment,0.0,0.0,0.0,0.0,0.0,213.0,213.3333,97.14,QuickCash,0.0,4680480,0.0,14-02-2023,False,Furniture or Appliances,2023-02-14,Green,0.0,4300.0,4125.46
0062x00000F2YYGAA3,0012x00000Vdvp3AAB,Urraween,QLD,Australia,Loan Paid,Existing Client-Granted Loan Before,65.41,40.24,1754.3653,2.0,0.0,4.0,2.0,4.0,9582.6441,8.0,42.0,0.0,2172.1133,485.94,1.0,0.0,0.0,0.0,9598.47,899.0,900.0,800,1088.0,8.0,15.0,Fortnightly,45.0,22643.78,3500.0,Part-Time Employment,8.0,0.0,0.011,0.0,20413.12,700.0,2344.15,136.0,MoneySpot,0.0,6978516,1.0,28-10-2023,False,Vehicle Expenses,2023-10-27,Orange,8408.0,12853.0,22643.78
0062x00000EegzoAAB,0012x00000Ws1I3AAJ,Thornlie,WA,Australia,Loan Paid,Existing Client-Granted Loan Before,0.72,37.36,5731.4993,2.0,0.0,0.0,3.0,2.0,13712.7994,2.0,21.0,0.0,3675.82,3981.22,0.0,0.09,0.0,0.0,13376.38,1499.0,800.0,750,1020.0,7.0,13.143,Fortnightly,44.0,13712.8,750.0,Full-Time Employment,2.0,0.0,0.1209,1.0,11096.2,634.0,8260.57,145.71,QuickCash,0.0,6511125,0.0,13-09-2023,False,Home Maintenance & Repairs,2023-09-13,Orange,108.0,14856.0,13712.8
0062x00000D9VLmAAN,0012x00000LRphRAAT,Redbank Plains,QLD,Australia,Loan Paid,Existing Client-Granted Loan Before,0.76,60.86,660.3572,2.0,0.0,0.0,3.0,2.0,3800.6263,0.0,15.0,0.0,1749.33,1774.82,1.0,0.0,0.0,0.0,4007.05,599.0,300.0,800,1088.0,7.0,13.286,Fortnightly,30.0,3800.63,800.0,Full-Time Employment,0.0,0.0,0.0,0.0,2915.55,513.0,721.3466,155.43,QuickCash,0.0,4585781,0.0,31-01-2023,False,Vehicle Expenses,2023-01-30,Green,27.0,3509.0,3800.63
