id,StageName,Opportunity_Origin__c,DNB_Scoring_Rate__c,Current_Balance__c,Applicant_Type__c,Opp_number__C,Multiple_Lenders_Hardship__c,income_as_a_of_DP200_income__c,Deposit_spent_on_DOD__c,DP_Monthly_avg_of_SACC_repayments__c,Monthly_ongoing_financial_commitments__c,DP_Primary_income_frequency__c,DP_Primary_income_last_pay_date__c,DP_enders_with_uncleared_dishonours_233__c,Primary_regular_benefit_frequency__c,Last_pay_date_for_largest_inc_src_302__c,Largest_income_source_day_of_week__c,Next_pay_date_for_largest_income_source__c,Frequency_for_largest_income_source__c,Primary_regular_benefit_last_pay_date__c,loan_dishonours__c,Primary_regular_benefit_monthly_amount__c,Courts_and_Fines_transactions__c,Total_monthly_income_ongoin_Reg_231__c,DP_Total_Monthly_Benefit_Income__c,DP_Dishonours_Across_Primary_Acct_244__c,DP_No_Direct_Debits_On_Primary_Acct_355__c,DP_Budget_Management_Services__c,Hardship_Indicator_Gambling__c,DP_Monthly_rent_amount_236__c,Amount_of_SACC_commitments_due__c,Largest_income_Src_Avg_freq__c,Largest_income_Src_last_payment_amt__c,Deposits_since_last_SACC_dishonour__c,SACC_commitments_due_next_month__c,Total_monthly_credits__c,agency_collection_providers__c,Collection_agency_transactions__c,Average_monthly_amount_of_Courts_and_Fin__c,Courts_and_Fines_providers__c,income_DP200_spend_on_high_risk_merch__c,most_recent_loan_has_no_repayments__c,Deposits_since_last_dishonour__c,Income_source_is_other_income_549__c,Bank_Report_Gov_Benefit__c,Income_source_is_a_government_benefit__c,Summary_Income__c,Summary_Expenses__c,Rent_Mortgage__c,Summary_Total__c,Loan_Amount__c,Total_Repayment_Amount__c,Dishonours_203__c,DP_Insolvency_Indicator__c,DP_Days_in_Overdrawn_For_Period__c,Dishonours_For_Last_30_Days_DP907__c,Salary_Gov_Allowances_all_types_2117__c
0062x00000Dr4AhAAJ,Closed Won-Funded,MoneySpot,,641.83,Existing Client-Granted Loan Before,5144333,137.94,0,73.01,2766,4059.0806,2,26-04-2023,0,0,26-04-2023,2,10-05-2023,2,,0,0,0,5069.3055,0,0,12,0,1.18,0,282.4456,2333.27,2338.18,7,4.68,6029,0,0,0,0,1,0,7,0,0,0,3250,400,400,2450,4000,4840.22,6,0,0.3846,1,3474.79
0062x00000DAohIAAT,Closed Won-Funded,MoneySpot,,1901.47,Existing Client-Granted Loan Before,4646898,61.15,0.6,45.42,1465,2159.032,2,08-02-2023,0,4,08-02-2023,3,22-02-2023,2,18-01-2023,1,89.65,5,14384.0841,90,0,0,0,1.26,0,873.0169,3591.152,6534.47,5,5.86,14906,0,0,173,1,0.66,0,5,0,0,,816,1499,3500,-4183,4000,4846.95,11,0,0.022,2,2932.3933
0062x00000DAohIAAT,Closed Won-Funded,MoneySpot,,1901.47,Existing Client-Granted Loan Before,4646898,61.15,0.6,45.42,1465,2159.032,2,08-02-2023,0,4,08-02-2023,3,22-02-2023,2,18-01-2023,1,89.65,5,14384.0841,90,0,0,0,1.26,0,873.0169,3591.152,6534.47,5,5.86,14906,0,0,173,1,0.66,0,5,0,0,,816,1499,3500,-4183,4000,4846.95,0,0,0.3077,0,5266.2566
0062x0000089LIwAAM,Loan Paid,MoneySpot,,0,Existing Client-Granted Loan Before,1742302,48.78,0,59.36,3559,1720.2499,4,13-04-2021,1,0,13-04-2021,2,,4,,3,0,0,12355.4366,0,3,33,0,0,0,4119.3708,650.326,516,41,26.31,21600,0,0,0,0,0,0,41,1,0,,0,1499,1400,-2899,4000,4851.92,0,0,0.0879,0,6500
0062x0000089LIwAAM,Loan Paid,MoneySpot,,0,Existing Client-Granted Loan Before,1742302,48.78,0,59.36,3559,1720.2499,4,13-04-2021,1,0,13-04-2021,2,,4,,3,0,0,12355.4366,0,3,33,0,0,0,4119.3708,650.326,516,41,26.31,21600,0,0,0,0,0,0,41,1,0,,0,1499,1400,-2899,4000,4851.92,2,0,0.4945,1,0
0062x00000E62vpAAB,Closed Won-Funded,MoneySpot,,1542.1,Existing Client-Granted Loan Before,5701324,36.8,0,50.85,2188,2443.1635,1,21-06-2023,0,0,21-06-2023,3,28-06-2023,1,,4,0,1,7271.0314,0,0,24,0,2.04,0,593.6,1673.3333,1208,9,6.4,9142,1,3,40,1,1.62,0,9,1,0,0,7800,599,800,6401,4000,4860.91,0,0,0.3846,0,0
0062x00000E6tndAAB,Closed Won-Funded,MoneySpot,,1841.92,Existing Client-Granted Loan Before,5777505,27.25,0,8.53,556,1056.7233,4,27-06-2023,1,0,27-06-2023,2,,4,,3,0,2,5227.0033,0,1,14,0,0,0,0,3908.7525,6796.67,4,7.94,5501,2,5,17,1,0,0,3,0,0,0,3323.67,899,1600,824.67,4000,4867.09,4,0,0.3407,2,4069.0366
0062x00000EMdAMAA1,Closed Won-Funded,MoneySpot,,2606.84,Existing Client-Granted Loan Before,6118127,124.65,0,92.54,715,5913.7133,1,01-08-2023,0,0,01-08-2023,2,08-08-2023,1,,9,0,0,8577.5425,0,12,48,0,0.06,0,0,1073.9264,1168.56,14,8.71,8229,0,0,0,0,0.04,0,1,0,0,0,17333.33,400,200,16733.33,4000,4869.18,1,0,0.5055,0,5239.3233
0062x00000EcUVfAAN,Closed Won-Funded,MoneySpot,,3320.27,Existing Client-Granted Loan Before,6360414,47.23,0.47,68.19,1689,1478.1708,2,25-08-2023,0,0,25-08-2023,5,08-09-2023,2,,0,0,0,4692.8026,33,0,44,0,0,0,827.8403,1816.2271,1899.28,7,11.96,6920,1,7,0,0,0,0,7,0,0,0,3813.33,599,500,2714.33,4000,4870.03,2,0,0.7912,1,3882.7266
0062x00000DVY7vAAH,Closed Won-Funded,MoneySpot,,1121.5,Existing Client-Granted Loan Before,5454349,57.87,0,35.54,1584,2685.3984,1,31-05-2023,0,0,31-05-2023,3,07-06-2023,1,,8,0,0,14724.8985,0,10,53,0,0,0,1533.5204,2032.8133,1987.47,9,12.25,12521,0,0,0,0,0,0,3,0,0,0,11343.62,599,400,10344.62,4000,4872.72,7,1,0.5055,0,3577.16
0062x00000DVvopAAD,Closed Won-Funded,MoneySpot,,800.04,Existing Client-Granted Loan Before,5488825,55.47,0,98.51,755,2031.3441,2,24-05-2023,0,0,24-05-2023,3,07-06-2023,2,,0,0,0,3847.4796,0,0,30,0,0,0,0,1625.6016,1621.57,6,0,3617,1,6,0,0,0,0,6,0,0,0,0,400,0,-400,4000,4874.67,1,0,0,0,3915.01
0062x00000E5AX7AAN,Debt Management,MoneySpot,,4144.52,Existing Client-Granted Loan Before,5628546,440.81,0.19,99.43,9563,1721.6,1,13-06-2023,0,0,13-06-2023,1,20-06-2023,1,,5,0,0,5559.1221,72,5,52,0,8.19,0,2876.9853,1166.8192,1110,10,10.85,36275,1,11,0,0,1.14,0,10,0,0,0,6476.17,599,520,5357.17,4000,4875.37,0,0,0,0,5122.8633
0062x00000E78HZAAZ,Closed Won-Funded,MoneySpot,,1284.85,Existing Client-Granted Loan Before,5796104,119.22,0,91.3,988,4511.3863,2,28-06-2023,0,0,28-06-2023,3,12-07-2023,2,,2,0,0,4055.442,0,2,55,0,0,0,395.9598,1866.6157,1866.61,4,9.05,4376,0,0,0,0,0,0,0,0,0,0,0,899,473,-1372,4000,4875.78,0,0,0,0,11880.4966
0062x00000EOTH0AAP,Closed Won-Funded,MoneySpot,,2749.96,Existing Client-Granted Loan Before,6263128,102.56,0,86.32,1786,3747.7228,2,09-08-2023,0,0,09-08-2023,3,23-08-2023,2,,0,0,0,10871.0657,0,0,43,0,4.03,0,201.6666,1646.668,1948.19,5,7.31,16189,0,0,0,0,0.89,0,5,0,0,0,4095.33,400,400,3295.33,4000,4878.32,0,0,0,0,2766.3666
0062x00000E60RoAAJ,Closed Won-Funded,MoneySpot,,1179.07,Existing Client-Granted Loan Before,5699161,40.74,0,48.17,1586,2186.2656,4,14-06-2023,0,0,14-06-2023,3,,4,,0,0,12,5840.37,0,0,40,0,0,0,1347.2193,3504.222,3438.09,5,23.48,8685,0,0,500,1,0,0,5,0,0,0,9100,599,200,8301,4000,4881.36,6,0,0,4,6605.7533
0062x00000EbwX8AAJ,Closed Won-Funded,MoneySpot,,2893.7,Existing Client-Granted Loan Before,6322434,83.79,0.46,73.7,1241,2830.2001,2,23-08-2023,0,0,23-08-2023,3,06-09-2023,2,,0,0,0,4225.4007,26,0,22,0,0,0,0,1840.3428,1862,7,0,5572,0,0,0,0,0,0,7,0,0,0,7772.15,1499,1000,5273.15,4000,4882.97,5,0,0,3,8751.4866
0062x00000ECcRAAA1,Closed Won-Funded,QuickCash,,1952.88,Existing Client-Granted Loan Before,5889834,86.33,0.44,96.35,1151,3737.0611,2,20-06-2023,0,0,20-06-2023,2,04-07-2023,2,,2,0,0,5544.0541,23,5,25,0,4.23,0,0,2405.724,2643.09,2,21.21,5219,0,0,0,0,4.23,0,0,0,0,0,2647.24,400,1060,1187.24,4000,4887.83,0,0,0.2198,0,3251.2033
0062x00000E4NUFAA3,Closed Won-Funded,MoneySpot,,3191.38,Existing Client-Granted Loan Before,5565016,45.76,0.11,65.62,1228,2469.2554,4,26-05-2023,0,0,26-05-2023,5,,4,,1,0,0,8400.9078,13,6,34,0,6.89,0,1143.4555,2233.4871,2574.5,7,9.96,11479,0,0,0,0,3.13,0,0,0,0,0,2100,599,550,951,4000,4889.34,4,0,0,4,10769.0233
0062x00000E3meeAAB,Closed Won-Funded,MoneySpot,,797.05,Existing Client-Granted Loan Before,5517174,143.27,0,61.49,1262,4424.2959,1,02-06-2023,0,0,02-06-2023,5,09-06-2023,1,,6,0,6,6272.4112,0,16,62,1,0,0,1111.4288,726.0714,100,7,18.29,6077,0,0,356,1,0,0,4,1,0,0,3173.01,400,100,2673.01,4000,4893.84,0,0,0,0,0
0062x00000ECmGLAA1,Closed Won-Funded,MoneySpot,,2406.55,Existing Client-Granted Loan Before,5899442,177.08,0,93.54,2431,8387.1135,2,06-07-2023,0,0,06-07-2023,4,20-07-2023,2,,5,0,2,9023.2834,0,6,120,0,0,0,704,2330,2330,1,7.91,17672,0,0,28,1,0,0,1,0,0,0,3033.33,599,325,2109.33,4000,4894.19,3,0,0.2418,1,6501.48
0062x00000EDceMAAT,Closed Won-Funded,MoneySpot,,2342.94,Existing Client-Granted Loan Before,5955634,354.49,1.24,96.36,2776,1972.8466,1,11-07-2023,0,0,11-07-2023,2,18-07-2023,1,,2,0,1,3483.9999,224,5,43,0,108.43,0,0,455.8333,180,11,0,17927,0,0,42,1,11.03,0,1,1,0,0,4116.67,400,800,2916.67,4000,4897.17,8,0,0,5,2583.5933
0062x00000E50D4AAJ,Closed Won-Funded,MoneySpot,,1628.22,Existing Client-Granted Loan Before,5615666,50.41,30.69,88.78,1460,2486.9463,1,09-06-2023,0,2,09-06-2023,1,16-06-2023,1,06-06-2023,2,1928.9246,0,7528.3225,2377,3,36,0,0,0,749.206,975.59,893.51,7,18.91,7743,0,0,0,0,0,0,3,0,0,0,2740.7,599,400,1741.7,4000,4897.29,0,0,0.011,0,9476.8866
0062x00000DX4VOAA1,Bad Debt Watch,MoneySpot,,2314.14,Existing Client-Granted Loan Before,4952951,115.87,18.09,78.61,2430,4025.5098,1,27-03-2023,0,2,27-03-2023,1,03-04-2023,1,29-03-2023,7,1452.1007,0,10405.8754,2051,8,64,0,1.19,0,1820.8938,1036.1263,990.67,3,25.38,11336,2,13,0,0,0.41,0,3,0,0,0,3640,899,1300,1441,4000,4903.03,6,0,0.8352,3,0
0062x00000DJ6imAAD,Closed Won-Funded,MoneySpot,,2838.75,Existing Client-Granted Loan Before,4872011,109.22,0,76.36,1297,389.8799,4,14-03-2023,1,0,14-03-2023,2,,4,,10,0,0,4024.3333,0,12,62,0,0,0,1270.1786,853.8461,350,0,12.25,10369,0,0,0,0,0,0,0,1,0,,0,899,800,-1699,4000,4903.62,1,0,0.011,1,5180.5133
0062x00000DJ6imAAD,Closed Won-Funded,MoneySpot,,2842.32,Existing Client-Granted Loan Before,4872011,109.22,0,76.36,1297,389.8799,4,14-03-2023,1,0,14-03-2023,2,,4,,10,0,0,4024.3333,0,12,62,0,0,0,1270.1786,853.8461,350,0,12.25,10369,0,0,0,0,0,0,0,1,0,,0,899,800,-1699,4000,4903.62,1,0,0.033,0,8287.08
0062x00000DVPCiAAP,Closed Won-Funded,MoneySpot,,788.39,Existing Client-Granted Loan Before,5442524,16.18,0,79.97,658,714.3688,2,25-05-2023,0,0,25-05-2023,4,08-06-2023,2,,0,0,0,4147.2425,0,0,7,0,0,0,714.3715,1908.8683,1463.55,6,15.24,4688,0,0,0,0,0,0,6,0,0,0,5224.6,400,700,4124.6,4000,4906.14,0,0,0.022,0,5653.9166
0062x00000E5awhAAB,Closed Won-Funded,MoneySpot,,1588.46,Existing Client-Granted Loan Before,5664922,162.92,0.05,94.22,4313,7886.0435,1,15-06-2023,0,4,15-06-2023,4,22-06-2023,1,12-06-2023,0,39.75,1,25512.3431,40,0,80,0,0.23,0,1134.148,3277.9636,4209.44,11,1.33,68314,1,14,209,1,0.05,0,11,0,0,0,0,899,400,-1299,4000,4906.74,0,0,0,0,8596.69
0062x00000EMH4oAAH,Closed Won-Funded,MoneySpot,,3798.99,Existing Client-Granted Loan Before,6093334,83.26,0,57.24,3601,6958.312,1,02-08-2023,0,0,02-08-2023,3,09-08-2023,1,,0,0,2,14521.0642,0,0,99,0,0.4,0,1704.6378,2189.1,2383.97,13,19.66,14485,0,0,141,2,0.26,0,13,0,0,0,8666.67,599,300,7767.67,4000,4909.2,0,0,0.3956,0,5653.83
0062x00000DUvjyAAD,Closed Won-Funded,MoneySpot,,1887.25,Existing Client-Granted Loan Before,5401636,44.12,0,98.87,320,1815.5823,1,25-05-2023,0,0,25-05-2023,4,01-06-2023,1,,0,0,0,4641.8283,0,1,37,0,0,0,331.756,1028.7884,1016,13,6.97,4758,0,0,0,0,0,0,13,0,0,0,4025.67,400,1500,2125.67,4000,4909.6,0,0,0,0,450
0062x00000DUvjyAAD,Closed Won-Funded,MoneySpot,,1887.25,Existing Client-Granted Loan Before,5401636,44.12,0,98.87,320,1815.5823,1,25-05-2023,0,0,25-05-2023,4,01-06-2023,1,,0,0,0,4641.8283,0,1,37,0,0,0,331.756,1028.7884,1016,13,6.97,4758,0,0,0,0,0,0,13,0,0,0,4025.67,400,1500,2125.67,4000,4909.6,5,0,0.2198,3,0
0062x00000DZg97AAD,Closed Won-Funded,MoneySpot,,1293.97,Existing Client-Granted Loan Before,5107145,0,0,90.26,2427,3400.0204,0,,4,0,,0,,0,,31,0,0,0,0,42,76,0,0,0,1850.6426,0,0,1,54.8,3377,0,0,0,0,0,0,1,0,0,0,0,899,600,-1499,4000,4909.82,10,0,0.033,8,3296.75
0062x00000ECpYXAA1,Closed Won-Funded,MoneySpot,,2665.93,Existing Client-Granted Loan Before,5901988,61.09,0,76.52,1233,2383.5657,1,28-06-2023,1,0,28-06-2023,3,05-07-2023,1,,6,0,0,5656.82,0,7,88,0,3.27,0,651.7857,930,930,0,19.49,6343,1,11,0,0,2.08,0,0,0,0,0,0,899,1560,-2459,4000,4909.87,2,0,0.7692,0,5335.2633
0062x00000ECtprAAD,Closed Won-Funded,MoneySpot,,4009.12,Existing Client-Granted Loan Before,5906007,47.08,0,74.99,1074,2891.6599,1,06-07-2023,0,0,06-07-2023,4,13-07-2023,1,,1,0,0,6240.0308,0,2,43,0,12.61,0,0,1436.0625,1231.55,12,14.21,7657,0,0,0,0,10.28,0,11,0,0,0,5200,400,1600,3200,4000,4909.89,6,0,0,4,6459.4033
0062x00000ELYUfAAP,Closed Won-Funded,MoneySpot,,2713.72,Existing Client-Granted Loan Before,6041376,51.72,0,22.53,3501,3695.6012,2,25-07-2023,0,0,25-07-2023,2,08-08-2023,2,,3,0,0,7359.4889,0,3,44,0,0.12,0,2086.4059,3387.3814,3387.38,2,41.78,7904,1,8,0,0,0.11,0,2,1,0,0,0,400,1000,-1400,4000,4912.55,3,0,0.989,0,5038.8633
0062x00000EOT8oAAH,Closed Won-Funded,MoneySpot,,2742.71,Existing Client-Granted Loan Before,6262582,95.9,0,81.87,1365,2851.7072,3,14-08-2023,0,0,14-08-2023,1,,3,,3,0,0,6076.2666,0,6,19,0,0,0,250.9767,4791.6,4791.6,3,2.39,10483,1,10,0,0,0,0,1,0,0,0,5265,1499,590,3176,4000,4913.82,0,0,0.7912,0,8798.6033
0062x00000DZSCoAAP,Closed Won-Funded,MoneySpot,,833.43,Existing Client-Granted Loan Before,5093838,70.71,0,54.66,741,1122.73,1,19-04-2023,0,0,19-04-2023,3,26-04-2023,1,,0,0,0,1992.4112,0,0,21,0,0,0,0,368.4292,434.56,13,0,2171,0,0,0,0,0,0,13,0,0,0,1869.83,400,0,1469.83,4000,4916.21,1,0,0.8571,0,6400.98
0062x00000Du3r7AAB,Closed Won-Funded,MoneySpot,,1272.54,Existing Client-Granted Loan Before,5367355,33.09,4.25,96.84,679,420.1525,1,17-05-2023,0,4,17-05-2023,3,24-05-2023,1,22-05-2023,0,201.5233,0,4059.9956,202,0,26,0,0,0,825.3312,762.6823,838.09,13,33.72,4742,0,0,0,0,0,0,13,0,0,0,2471.83,599,75,1797.83,4000,4922.44,2,0,0.1648,0,9984.3966
0062x00000EbXakAAF,Closed Won-Funded,MoneySpot,,3147.38,Existing Client-Granted Loan Before,6296519,0,0,19.03,0,0,0,,0,0,,0,,0,,0,0,0,4233.34,0,0,0,0,0,0,0,0,0,1,0,4233,0,0,0,0,0,0,1,0,0,0,8757.5,599,888,7270.5,4000,4924.07,2,0,0.033,2,0
0062x00000E5DA3AAN,Closed Won-Funded,MoneySpot,,956.9,Existing Client-Granted Loan Before,5630748,705.98,0.61,32.54,4553,793.0643,4,30-05-2023,0,0,30-05-2023,2,,4,,1,0,0,1585.0132,103,2,48,0,0,0,3182.2742,591,1092,0,25.29,16731,1,3,0,0,0,0,0,1,0,0,0,1500,3200,-4700,4000,4925.14,0,0,0.022,0,7903.79
