id,StageName,Opportunity_Origin__c,DNB_Scoring_Rate__c,Current_Balance__c,Applicant_Type__c,Opp_number__C,Multiple_Lenders_Hardship__c,income_as_a_of_DP200_income__c,Deposit_spent_on_DOD__c,DP_Monthly_avg_of_SACC_repayments__c,Monthly_ongoing_financial_commitments__c,DP_Primary_income_frequency__c,DP_Primary_income_last_pay_date__c,DP_enders_with_uncleared_dishonours_233__c,Primary_regular_benefit_frequency__c,Last_pay_date_for_largest_inc_src_302__c,Largest_income_source_day_of_week__c,Next_pay_date_for_largest_income_source__c,Frequency_for_largest_income_source__c,Primary_regular_benefit_last_pay_date__c,loan_dishonours__c,Primary_regular_benefit_monthly_amount__c,Courts_and_Fines_transactions__c,Total_monthly_income_ongoin_Reg_231__c,DP_Total_Monthly_Benefit_Income__c,DP_Dishonours_Across_Primary_Acct_244__c,DP_No_Direct_Debits_On_Primary_Acct_355__c,DP_Budget_Management_Services__c,Hardship_Indicator_Gambling__c,DP_Monthly_rent_amount_236__c,Amount_of_SACC_commitments_due__c,Largest_income_Src_Avg_freq__c,Largest_income_Src_last_payment_amt__c,Deposits_since_last_SACC_dishonour__c,SACC_commitments_due_next_month__c,Total_monthly_credits__c,agency_collection_providers__c,Collection_agency_transactions__c,Average_monthly_amount_of_Courts_and_Fin__c,Courts_and_Fines_providers__c,income_DP200_spend_on_high_risk_merch__c,most_recent_loan_has_no_repayments__c,Deposits_since_last_dishonour__c,Income_source_is_other_income_549__c,Bank_Report_Gov_Benefit__c,Income_source_is_a_government_benefit__c,Summary_Income__c,Summary_Expenses__c,Rent_Mortgage__c,Summary_Total__c,Loan_Amount__c,Total_Repayment_Amount__c,Dishonours_203__c,DP_Insolvency_Indicator__c,DP_Days_in_Overdrawn_For_Period__c,Dishonours_For_Last_30_Days_DP907__c,Salary_Gov_Allowances_all_types_2117__c
0062x00000DZRe3AAH,Closed Lost,MoneySpot,,,Existing Client-No Loan Granted Ever,5093446,45.09,0,78.91,0,0,2,13-04-2023,1,0,13-04-2023,4,27-04-2023,2,,2,0,0,4102.1285,0,3,9,0,2.66,0,0,1888.1042,2150.42,7,0,4406,2,5,0,0,2.47,0,0,0,0,0,4441.67,400,600,3441.67,2000,2560,0,0,0,0,5361.1466
0062x00000DZS3NAAX,Closed Lost,QuickCash,,,Existing Client-No Loan Granted Ever,5093730,0,0,95.15,0,0,4,18-04-2023,0,0,18-04-2023,2,,4,,0,0,0,1657.9999,0,0,3,0,0,0,0,167,83,19,0,2041,0,0,0,0,0,0,19,1,0,0,5100,1500,150,3450,2000,2560,2,0,0,1,7778.1933
0062x00000DZSrhAAH,Closed Lost,MoneySpot,,,Existing Client-No Loan Granted Ever,5094302,12.23,0,73.11,0,795.105,1,14-04-2023,1,0,14-04-2023,5,21-04-2023,1,,6,0,0,3910.7134,0,7,10,0,1.46,0,0,900,900,13,0,4274,0,0,0,0,1.33,0,0,0,0,0,4031.27,599,1212,2220.27,2000,2560,0,0,0,0,4084.05
0062x00000DZSuSAAX,Closed Lost,MoneySpot,,,New Client-New Loan,5094445,1.71,0,42.03,0,0,2,18-04-2023,0,0,18-04-2023,2,02-05-2023,2,,0,0,0,5866.7391,0,0,0,0,0,0,0,1378.5842,984.25,7,0,6145,0,0,0,0,0,0,7,1,0,0,0,0,1800,-1800,2000,2560,0,0,0.011,0,0
0062x00000DZTJbAAP,Closed Lost,QuickCash,,,New Client-New Loan,5094598,0,0,92.64,583,0,0,,1,0,,0,,0,,12,0,0,0,0,21,31,0,0,0,984.9424,0,0,1,147.67,667,0,0,0,0,0,0,1,0,0,0,1700,2000,800,-1100,2000,2560,0,0,0,0,0
0062x00000DZTMBAA5,Closed Lost,MoneySpot,,,Existing Client-No Loan Granted Ever,5094627,39.79,90.76,42.43,556,805.4703,4,14-04-2023,0,2,17-04-2023,1,01-05-2023,2,17-04-2023,1,1920.5235,0,1963.8568,2063,4,0,0,0,0,598.1944,883.9671,911.9,2,26.32,2273,2,10,0,0,0,0,2,0,1,1,2045.33,400,0,1645.33,2000,2560,0,0,0.1319,0,0
0062x00000DZTmsAAH,Closed Lost,MoneySpot,,,New Client-New Loan,5094867,72.95,13.53,45.7,779,954.3492,2,13-04-2023,0,4,13-04-2023,4,27-04-2023,2,19-04-2023,7,675.7333,16,7140.2066,1045,11,38,0,0,0,846.6605,2593.2914,2533.9,1,10.97,7718,0,0,93,1,0,0,1,0,0,0,0,0,600,-600,2000,2560,11,0,0.0879,5,17835.97
0062x00000DZUM1AAP,Closed Lost,QuickCash,,,New Client-New Loan,5095175,143.05,5.83,99.38,0,4760.5265,4,15-04-2023,1,0,15-04-2023,6,,4,,7,0,3,11701.3041,726,7,11,0,0,0,0,290.7857,800,42,0,12450,1,1,27,1,0,0,1,1,0,0,0,1500,0,-1500,2000,2560,4,0,0,2,4270.6833
0062x00000DZUNdAAP,Closed Lost,QuickCash,,,Existing Client-No Loan Granted Ever,5095190,4.62,0,99.54,0,216.7266,2,13-04-2023,1,0,13-04-2023,4,27-04-2023,2,,1,0,0,6083.7835,0,1,0,0,0.07,0,0,2800.2085,2781.64,7,0,6933,1,9,0,0,0.06,0,5,0,0,0,0,2000,0,-2000,2000,2560,5,0,0.978,1,5254.7633
0062x00000DZUS4AAP,Closed Lost,QuickCash,,,Existing Client-No Loan Granted Ever,5095245,10.4,0,26.32,77,883.853,4,19-04-2023,0,0,19-04-2023,3,,4,,4,0,0,15333.3333,0,0,3,0,0,0,42.96,5111.1111,6000,9,0.26,16342,0,0,0,0,0,0,9,0,0,0,0,2000,400,-2400,2000,2560,0,0,0,0,7054.77
0062x00000DZUE8AAP,Closed Lost,QuickCash,,,Existing Client-Granted Loan Before,5095094,5.87,6.61,43.17,197,187.5552,1,11-04-2023,0,0,11-04-2023,1,18-04-2023,1,,0,0,0,4532.7196,270,0,12,0,0,0,187.5568,773.1111,1006.96,9,4.59,4083,0,0,0,0,0,0,9,0,0,0,0,899,1680,-2579,2000,2560,0,0,0.022,0,4655.3933
0062x00000DZUYHAA5,Closed Lost,MoneySpot,,,Existing Client-No Loan Granted Ever,5095321,67.24,0,68.59,440,1682.2716,1,05-04-2023,0,0,05-04-2023,3,12-04-2023,1,,9,0,0,2999.7129,0,13,7,0,0,0,501.875,690.345,476,4,16.96,2960,1,11,0,0,0,0,0,1,0,0,0,400,0,-400,2000,2560,0,0,0,0,6249.0133
0062x00000DZUI1AAP,Closed Lost,MoneySpot,,,Existing Client-No Loan Granted Ever,5095209,31.17,0,50.24,1360,2811.7534,1,06-04-2023,0,0,06-04-2023,4,13-04-2023,1,,0,0,1,8989.1832,0,0,52,0,0.64,0,1403.0412,1928.36,454.5,5,17.06,8223,0,0,16,1,0.66,0,5,0,0,0,0,400,100,-500,2000,2560,0,0,0.4176,0,0
0062x00000DZUlfAAH,Closed Lost,MoneySpot,,,Existing Client-No Loan Granted Ever,5095484,71.61,19.14,49.09,170,1614.3995,2,12-04-2023,0,2,12-04-2023,3,26-04-2023,2,18-04-2023,0,856.0101,0,3899.4331,919,0,20,0,0,0,775.625,1218.385,1129.8,6,16.16,4799,0,0,0,0,0,0,6,0,0,0,0,599,0,-599,2000,2560,1,0,0.011,0,0
0062x00000DZUtZAAX,Closed Lost,QuickCash,,,Existing Client-No Loan Granted Ever,5095583,29.56,0,67.32,0,1080.0388,1,18-04-2023,0,0,18-04-2023,2,25-04-2023,1,,0,0,0,7333.5221,0,0,26,1,80.61,0,0,1341.0128,938.85,14,0,11263,0,0,0,0,48.65,0,14,0,0,0,3744,400,100,3244,2000,2560,0,0,1,0,4765.49
0062x00000DZV2CAAX,Closed Lost,MoneySpot,,,Existing Client-Granted Loan Before,5095725,17.92,0,45.17,40,315.46,2,13-04-2023,0,0,13-04-2023,4,27-04-2023,2,,0,0,0,5774.7465,0,0,15,0,2.22,0,0,850,1000,7,0,6496,0,0,0,0,0.68,0,7,1,0,0,2292.33,899,600,793.33,2000,2560,5,0,0,1,0
0062x00000DZVDKAA5,Closed Lost,QuickCash,,,New Client-New Loan,5095922,68.63,0,67.08,0,1627.1758,4,14-04-2023,0,0,14-04-2023,5,,4,,0,0,0,14609.2364,0,0,1,0,558.08,0,0,1057.1428,1000,7,0,28304,1,7,0,0,48.64,0,7,0,0,0,5200,899,600,3701,2000,2560,21,0,0.033,9,5911.7866
0062x00000DZV65AAH,Closed Lost,QuickCash,,,Existing Client-No Loan Granted Ever,5095876,17.31,0,72.05,0,192.5,4,17-04-2023,0,0,17-04-2023,1,,4,,1,0,0,2635.3099,0,1,7,0,0.58,0,0,606.6666,460,6,0,12354,0,0,0,0,0.06,0,3,1,0,0,8666.67,400,1,8265.67,2000,2560,0,0,0,0,5220.83
0062x00000DZVvvAAH,Closed Lost,MoneySpot,,,Existing Client-No Loan Granted Ever,5096788,0,0,95.58,0,0,4,19-04-2023,0,0,19-04-2023,3,,4,,0,0,0,1082.8766,0,0,0,0,74.48,0,0,110.91,1174.09,28,0,2210,0,0,0,0,34.89,0,28,1,0,0,4333.33,400,500,3433.33,2000,2560,0,0,0.4505,0,0
0062x00000DZVzRAAX,Closed Lost,MoneySpot,,,Existing Client-No Loan Granted Ever,5097589,48.26,0,77.42,584,1869.2828,4,19-04-2023,0,0,19-04-2023,3,,4,,0,0,0,6446.6836,0,20,25,0,46.71,0,277.2479,1861.7762,1807.25,8,27.69,9670,0,0,0,0,23.98,0,1,0,0,0,4319.32,899,1040,2380.32,2000,2560,0,0,0,0,8797
0062x00000DZWOnAAP,Closed Lost,QuickCash,,,Existing Client-No Loan Granted Ever,5097743,0,0,47.48,616,958.8397,0,,0,0,,0,,0,,0,0,0,0,0,0,17,0,0,0,0,0,0,0,0,10397,1,10,0,0,0,0,0,0,0,0,2935.83,400,1200,1335.83,2000,2560,6,0,0.1099,1,5776.7033
0062x00000Bq01aAAB,Closed Lost,MoneySpot,,,Existing Client-No Loan Granted Ever,3522346,78.93,0.71,94.47,392,670.1164,2,18-08-2022,0,0,18-08-2022,4,01-09-2022,2,,0,0,0,22265.5174,333,0,110,1,1.95,0,365.1086,3897.8685,4169.72,7,0.78,46552,0,0,0,0,0.35,0,7,0,0,,3700,0,400,3300,2000,2560,0,0,0,0,0
0062x00000Bq05NAAR,Closed Lost,MoneySpot,,,Existing Client-No Loan Granted Ever,3522394,50.65,0,88.92,668,2645.0205,1,15-08-2022,0,0,15-08-2022,1,22-08-2022,1,,12,0,0,5761.5564,0,15,59,0,0.71,0,160,1195.5369,1437.84,3,0,6938,0,0,0,0,0.53,0,1,0,0,,12566.67,1500,800,10266.67,2000,2560,5,0,0.4066,3,10859.69
0062x00000Bpz6LAAR,Closed Lost,QuickCash,,,New Client-New Loan,3521655,21.91,0,15.69,353,639.4434,2,10-08-2022,0,0,10-08-2022,3,24-08-2022,2,,0,0,0,3841.5732,0,0,15,0,1.93,0,151.6271,1768.1766,1334.52,6,3.12,4857,1,5,0,0,1.52,0,6,0,0,,1800,2000,150,-350,2000,2560,1,0,0,0,5665.9
0062x00000Bq0L1AAJ,Closed Lost,MoneySpot,,,New Client-New Loan,3522600,2.02,25.26,80.23,23,0,4,18-08-2022,2,2,18-08-2022,4,,4,19-07-2022,5,560.427,0,1715.9003,430,9,13,0,0,0,0,495.2028,686.82,5,0,1702,0,0,0,0,0,0,2,0,0,,0,0,0,0,2000,2560,0,0,0.3297,0,0
0062x00000Bq0iKAAR,Closed Lost,QuickCash,,,Existing Client-No Loan Granted Ever,3522913,164.22,37.33,64,1994,2494.0988,2,22-07-2022,0,2,17-08-2022,3,31-08-2022,2,17-08-2022,0,2267.2055,0,6824.7154,4873,0,36,0,0,0,160,1043.5357,887.6,3,2.81,13051,0,0,0,0,0,0,3,0,1,,3364.94,899,0,2465.94,2000,2560,0,0,0.8462,0,4169.83
0062x00000Bq0tXAAR,Closed Lost,MoneySpot,,,Existing Client-No Loan Granted Ever,3523053,0,0,65.2,0,0,4,19-08-2022,0,0,19-08-2022,5,,4,,0,0,6,1942.8332,0,0,0,0,0,0,0,92.1011,24,26,0,6144,0,0,20,1,0,0,26,1,0,,0,0,1200,-1200,2000,2560,6,0,0.1648,1,0
0062x00000BpzzAAAR,Closed Lost,QuickCash,,,Existing Client-No Loan Granted Ever,3522314,0,69.05,92.75,0,0,0,,0,0,,0,,0,,0,0,0,0,1854,0,0,0,0,0,0,0,0,0,0,2685,0,0,0,0,1.04,0,0,0,0,,0,2000,0,-2000,2000,2560,29,0,0.3736,5,6448.8266
0062x00000Bpsu8AAB,Closed Lost,MoneySpot,,,Existing Client-No Loan Granted Ever,3516169,0,11.29,68.26,0,0,4,15-08-2022,0,0,15-08-2022,1,,4,,0,0,6,2391.6666,1024,0,0,0,9.43,0,0,1018,70,5,0,9069,0,0,200,2,1.76,0,5,1,0,,2.17,400,1000,-1397.83,2000,2560,1,0,0.3077,1,9465.49
0062x00000Bq1boAAB,Closed Lost,QuickCash,,,Existing Client-No Loan Granted Ever,3523617,59.22,27.1,40.33,258,446.2099,2,12-08-2022,0,4,03-08-2022,3,,4,03-08-2022,7,860.8233,0,1293.0332,1322,0,0,0,0,0,276.8275,368.9242,336.19,7,5.68,4878,0,0,0,0,0,0,7,0,1,,1298.52,899,0,399.52,2000,2560,2,0,0.5714,0,6508.2833
0062x00000Bq1tTAAR,Closed Lost,QuickCash,,,Existing Client-Granted Loan Before,3523820,94.21,25.57,57.51,690,782.8069,4,02-08-2022,0,4,02-08-2022,2,,4,03-08-2022,0,1497.5966,6,5185.2818,3524,1,32,0,42.93,0,776.0595,1294.6775,165,4,5.63,13777,1,1,44,2,5.38,0,1,1,0,,0,899,438,-1337,2000,2560,4,0,0.011,2,6515.32
0062x00000Bq1vjAAB,Closed Lost,MoneySpot,,,Existing Client-No Loan Granted Ever,3523849,5.73,0.43,39.68,53,425.3101,1,12-08-2022,0,0,12-08-2022,5,19-08-2022,1,,0,0,0,1939.4944,13,0,7,0,0,0,172.0714,446.35,423,4,5.78,2976,1,4,0,0,0,0,4,0,0,,0,599,180,-779,2000,2560,0,0,0.0879,0,4223.62
0062x00000Bq2JCAAZ,Closed Lost,MoneySpot,,,Existing Client-No Loan Granted Ever,3524115,43.08,80.54,28.85,0,1323.8974,1,13-08-2022,0,4,16-08-2022,2,,4,16-08-2022,0,2368.5,1,4887.3469,4202,0,0,0,0,0,0,888.1875,891.4,8,0,5217,0,0,8,1,0,0,8,0,1,,1000,899,2080,-1979,2000,2560,6,0,0.2857,0,0
0062x00000Bq2IdAAJ,Closed Lost,QuickCash,,,Existing Client-No Loan Granted Ever,3524107,0,18.91,78.54,281,277.1466,0,,2,0,,0,,0,,12,0,0,0,500,12,17,0,0,0,351.2449,0,0,0,13.28,2644,0,0,0,0,14.3,0,0,0,0,,0,2000,600,-2600,2000,2560,22,0,0.3407,20,4189.1766
0062x00000Bq36YAAR,Closed Lost,QuickCash,,,Existing Client-No Loan Granted Ever,3524773,10.94,34.48,99,54,0,4,17-08-2022,0,4,11-08-2022,4,,4,11-08-2022,0,1352.3066,0,2599.9565,1471,0,0,0,0,0,0,507.115,731.11,7,0,4266,0,0,0,0,0,0,7,0,1,,0,2000,800,-2800,2000,2560,0,0,0.3626,0,4068.0233
0062x00000Bq3qHAAR,Closed Lost,MoneySpot,,,Existing Client-No Loan Granted Ever,3525259,4.54,19.97,90.15,0,0,4,19-08-2022,0,2,19-08-2022,5,,4,05-08-2022,0,1447.7055,0,5312.0388,1333,0,0,0,5.92,0,0,120.975,100,80,0,6674,0,0,0,0,2.86,0,80,1,0,,2004.17,400,200,1404.17,2000,2560,0,0,0,0,5236.7633
0062x00000Bq58bAAB,Closed Lost,MoneySpot,,,Existing Client-No Loan Granted Ever,3526611,0,0,92.7,0,0,1,19-08-2022,0,0,19-08-2022,5,26-08-2022,1,,0,0,0,796.7727,0,0,0,0,12.92,0,0,97.1027,3.62,11,0,2542,0,0,0,0,1.81,0,11,1,0,,4290,899,0,3391,2000,2560,4,0,0.1209,0,7617.76
0062x00000Bq2qVAAR,Closed Lost,QuickCash,,,Existing Client-No Loan Granted Ever,3524539,5.49,0,52.11,0,635.8433,1,16-08-2022,0,0,16-08-2022,2,23-08-2022,1,,4,0,17,13488.2992,0,11,24,0,0.18,0,0,3104.1566,1773.8,3,0,12277,0,0,633,1,0.2,0,0,0,0,,5200,599,1320,3281,2000,2560,1,0,0.011,0,7582.17
0062x00000Bq7ORAAZ,Closed Lost,QuickCash,,,Existing Client-No Loan Granted Ever,3528793,27.2,19.58,66.26,60,325.8911,4,16-08-2022,1,0,16-08-2022,2,,4,,3,0,0,1250,745,3,13,0,0,0,65.1786,468.75,2300,1,1.71,3803,0,0,0,0,0,0,1,1,0,,1382.33,400,2000,-1017.67,2000,2560,0,0,0.2308,0,0
0062x00000Bq7PuAAJ,Closed Lost,MoneySpot,,,Existing Client-No Loan Granted Ever,3528844,0,0,64.25,0,0,4,19-08-2022,0,0,19-08-2022,5,,4,,0,0,0,1237.2615,0,1,6,0,960,0,0,285,325,5,0,11058,0,0,0,0,41.24,0,5,1,0,,3279,599,440,2240,2000,2560,0,0,0,0,7545.49
0062x00000Bq7wAAAR,Closed Lost,QuickCash,,,New Client-New Loan,3529294,8.22,9.82,46.4,0,646.0066,1,20-08-2022,0,4,20-08-2022,6,27-08-2022,1,18-08-2022,0,1000,0,8901.091,1000,0,0,0,8.44,0,0,1818.3333,1400,6,0,10178,0,0,0,0,6.55,0,6,1,0,,6500,400,1500,4600,2000,2560,0,0,0.044,0,504.7466
0062x00000Bq8AQAAZ,Closed Lost,QuickCash,,,Existing Client-No Loan Granted Ever,3529470,0,60.91,77.62,0,0,2,11-08-2022,0,4,16-08-2022,2,,4,16-08-2022,0,1537.6166,0,2684.7856,1538,0,0,0,0,0,0,576.6062,613.5,4,0,2525,0,0,0,0,0,0,4,0,1,,1018.33,400,1,617.33,2000,2560,2,0,0,0,6864.0266
0062x000009SY9yAAG,Closed Lost,MoneySpot,,,New Client-New Loan,2126438,0,0,42.25,0,0,4,19-07-2021,0,0,19-07-2021,1,,4,,0,0,0,15,0,0,0,0,0,0,0,15,10,3,0,4963,0,0,0,0,0,0,3,1,0,,1625,899,400,326,2000,2560,0,0,0.0769,0,9720.54
0062x000009SXmuAAG,Closed Lost,QuickCash,,,Existing Client-No Loan Granted Ever,2126287,26.18,0,43.16,546,1711.2036,1,13-08-2021,10,0,13-08-2021,5,20-08-2021,1,,10,0,0,9750.6284,0,0,10,0,7.84,0,316.8,1816.5714,1487,7,3.08,10288,0,0,0,0,6.02,0,7,1,0,,2994.13,1499,890,605.13,2000,2560,2,0,0.4835,0,3207.0733
0062x000009SYdyAAG,Closed Lost,QuickCash,,,Existing Client-No Loan Granted Ever,2126698,6.56,0.32,89.09,0,192.6632,1,18-08-2021,0,0,18-08-2021,3,25-08-2021,1,,0,0,0,2934.7216,13,0,0,0,1.02,0,0,675.3884,642.45,13,0,3981,1,4,0,0,0.75,0,13,0,0,,4766.67,400,700,3666.67,2000,2560,0,0,0,0,8009.38
0062x000009SYQ1AAO,Closed Lost,MoneySpot,,,Existing Client-No Loan Granted Ever,2126572,300.12,0,41.93,0,985.8031,4,13-08-2021,0,0,13-08-2021,5,,4,,0,0,1,427.9666,0,0,4,0,5.17,0,0,72.5,150,8,0,1061,0,0,107,1,0.94,0,8,1,0,,1300,400,200,700,2000,2560,0,0,0,0,4277.1233
0062x000009SZg6AAG,Closed Lost,MoneySpot,,,New Client-New Loan,2127262,2.35,0,75.54,0,0,2,28-07-2021,0,0,28-07-2021,3,11-08-2021,2,,0,0,0,1374.4998,0,1,15,0,29.37,0,0,420,420,5,0,1914,0,0,0,0,14,0,5,0,0,,0,0,300,-300,2000,2560,1,0,0,0,0
0062x000009SZaWAAW,Closed Lost,QuickCash,,,Existing Client-No Loan Granted Ever,2127206,22.85,0,85.52,40,0,1,18-08-2021,1,0,18-08-2021,3,25-08-2021,1,,1,0,0,4822.2768,0,1,9,0,4.4,0,1270.5,1034.6155,1040.8,9,15.03,8455,1,1,0,0,2.34,0,6,1,0,,0,2000,800,-2800,2000,2560,0,0,0.033,0,3309.5366
0062x000009HWELAA4,Closed Lost,QuickCash,,,Existing Client-No Loan Granted Ever,2104112,5.85,0,28.15,160,0,1,10-08-2021,0,0,10-08-2021,2,17-08-2021,1,,0,0,0,3712.2694,0,0,0,0,17.85,0,0,673.1057,518.52,14,0,4308,1,1,0,0,14.14,0,14,0,0,,4116.67,400,1174,2542.67,2000,2560,0,0,0,0,4026.52
0062x000009SbBCAA0,Closed Lost,QuickCash,,,Existing Client-No Loan Granted Ever,2127762,0,0,16.07,0,0,2,12-08-2021,0,0,12-08-2021,4,26-08-2021,2,,0,0,0,651.7835,0,0,0,0,0,0,0,300,300,4,0,933,0,0,0,0,0,0,4,0,0,,4875,400,250,4225,2000,2560,3,0,0.3626,3,5291.6866
0062x000009SbbtAAC,Closed Lost,MoneySpot,,,Existing Client-No Loan Granted Ever,2127860,150.16,0,51.41,189,0,4,09-08-2021,0,0,09-08-2021,1,,4,,0,0,2,148.6,0,0,7,0,11.9,0,0,94.5,250,4,0,9735,0,0,67,1,0.15,0,4,1,0,,0,0,150,-150,2000,2560,8,0,0.0659,7,6239.9266
0062x000009SbqZAAS,Closed Lost,QuickCash,,,Existing Client-No Loan Granted Ever,2127912,2301.76,0,82.41,0,33.3333,4,30-07-2021,7,0,30-07-2021,5,,4,,8,0,0,63.3333,0,2,2,0,0,0,0,63.3333,10,3,0,2867,0,0,0,0,0,0,0,1,0,,2600,400,100,2100,2000,2560,6,0,0,0,7042.4833
0062x000009Sc6XAAS,Closed Lost,QuickCash,,,Existing Client-No Loan Granted Ever,2127979,29.66,3.03,93.65,1206,736.211,1,13-08-2021,0,0,13-08-2021,5,20-08-2021,1,,0,0,6,5715.0545,200,0,50,0,2.9,0,480,1286.325,1416.45,12,14.1,6597,0,0,100,1,2.46,0,12,0,0,,7280,599,370,6311,2000,2560,2,0,0.2088,1,4505.26
0062x000009SdCKAA0,Closed Lost,MoneySpot,,,Existing Client-No Loan Granted Ever,2128496,56.64,7,55.46,259,2037.8942,4,19-08-2021,0,0,19-08-2021,4,,4,,0,0,0,10290.2998,1267,0,31,0,0,0,0,415.8527,411.28,33,5.45,18079,1,2,0,0,0,0,33,1,0,,2074.03,599,350,1125.03,2000,2560,0,0,0,0,12910.3933
0062x000009SceeAAC,Closed Lost,MoneySpot,,,Existing Client-No Loan Granted Ever,2128211,17.29,9.11,37.62,41,474.5334,4,18-08-2021,7,0,18-08-2021,3,,4,,7,0,0,3807.61,776,0,0,0,4.33,0,0,335.9655,750,34,0,8516,3,10,0,0,1.94,0,34,0,0,,5416.67,400,0,5016.67,2000,2560,0,0,0,0,0
0062x000009SdNeAAK,Closed Lost,MoneySpot,,,Existing Client-No Loan Granted Ever,2128554,2.03,0,50.69,8,0,1,12-08-2021,0,0,12-08-2021,4,19-08-2021,1,,0,0,0,524.4034,0,0,7,0,26.85,0,0,90,90,12,0,595,0,0,0,0,17.65,0,12,1,0,,1993.33,400,400,1193.33,2000,2560,4,0,0.022,1,3930.4866
0062x000009Sde6AAC,Closed Lost,QuickCash,,,Existing Client-No Loan Granted Ever,2128749,3.47,50.61,45.27,0,0,3,03-08-2021,0,4,02-08-2021,1,,4,02-08-2021,0,566.6666,0,584.7432,1683,0,0,0,62.82,0,0,566.6666,600,3,0,3325,0,0,0,0,10.71,0,3,0,1,,1950,2000,400,-450,2000,2560,0,0,0,0,7440.6833
0062x000009SessAAC,Closed Lost,QuickCash,,,Existing Client-No Loan Granted Ever,2129596,4.84,0,97.4,0,0,2,03-08-2021,0,0,03-08-2021,2,17-08-2021,2,,0,0,0,3338.0025,0,4,4,0,0,0,0,1507.0916,1646.3,6,0,4444,0,0,0,0,0,0,0,0,0,,0,2000,400,-2400,2000,2560,10,0,0.1758,3,3748.7966
0062x000009SfKrAAK,Closed Lost,QuickCash,,,Existing Client-No Loan Granted Ever,2129811,0,0,90.16,151,53.4666,0,,9,0,,0,,0,,11,0,0,0,0,0,0,0,0,0,123.8733,0,0,0,2.66,4662,1,2,0,0,0,0,0,0,0,,2600,899,1000,701,2000,2560,0,0,0.8352,0,7048.52
0062x000009SfWdAAK,Closed Lost,QuickCash,,,New Client-New Loan,2129896,7.21,39.66,61.41,0,51,1,18-08-2021,0,4,18-08-2021,3,25-08-2021,1,20-08-2021,0,621.8033,0,2197.2775,904,0,0,0,0,0,0,162.7861,240.68,13,0,2279,0,0,0,0,0,0,13,0,0,,400,2000,0,-1600,2000,2560,1,0,0,1,4752.6266
0062x000009SevNAAS,Closed Lost,MoneySpot,,,New Client-New Loan,2129617,72.99,0,59.69,345,438.3917,4,18-08-2021,0,0,18-08-2021,3,,4,,1,0,0,2219.3965,0,1,34,0,152.6,0,0.224,105.0992,50.46,26,0.01,8607,1,13,0,0,16.15,0,16,1,0,,0,0,0,0,2000,2560,2,0,0,1,2645.9233
0062x000009ScWzAAK,Closed Lost,QuickCash,,,Existing Client-No Loan Granted Ever,2128151,16.87,0,79.75,5,423.9896,4,16-08-2021,0,0,16-08-2021,1,,4,,0,0,1,2070.3932,0,9,22,0,4.98,0,960,940,1400,5,0,9317,1,1,42,1,0.84,0,0,1,0,,4333.33,400,300,3633.33,2000,2560,8,0,0.0659,0,3313.2133
0062x000009Sa7VAAS,Closed Lost,MoneySpot,,,Existing Client-No Loan Granted Ever,2127466,73.95,0,40.51,505,433.658,2,09-08-2021,0,0,09-08-2021,1,23-08-2021,2,,0,0,0,4213.685,0,0,30,0,16.04,0,266.9932,1196.6166,1252.27,6,6.1,4375,0,0,0,0,9.53,0,6,0,0,,2491.67,899,100,1492.67,2000,2560,0,0,0.6044,0,2910.46
0062x000009SelhAAC,Closed Lost,QuickCash,,,New Client-New Loan,2129531,2.56,71.53,93.92,0,0,4,16-08-2021,0,4,17-08-2021,2,,4,17-08-2021,0,1307.1466,0,1743.4532,1307,0,0,0,0,0,0,490.18,450,3,0,1827,0,0,0,0,0,0,3,0,1,,451.58,899,0,-447.42,2000,2560,0,0,0,0,4046.92
0062x000009SZX8AAO,Closed Lost,QuickCash,,,Existing Client-No Loan Granted Ever,2127175,11.34,39.73,62.47,121,47.6333,0,,0,4,04-08-2021,3,,4,04-08-2021,1,1487.5733,0,1487.5733,2392,7,11,0,2.22,0,160,637.5314,310.4,0,0,6020,1,3,0,0,0.55,0,0,0,1,,3640,1500,500,1640,2000,2560,0,0,0.967,0,3291.3333
0062x000009SfAcAAK,Closed Lost,QuickCash,,,Existing Client-No Loan Granted Ever,2129734,7.61,0,97.79,252,108,2,11-08-2021,3,0,11-08-2021,3,25-08-2021,2,,4,0,0,3918.7972,0,4,7,0,0,0,234.6429,1525.1016,1561.25,1,4.27,5492,0,0,0,0,0,0,1,0,0,,2501.91,899,0,1602.91,2000,2560,0,0,0,0,0
0062x000009SgB7AAK,Closed Lost,QuickCash,,,Existing Client-No Loan Granted Ever,2130209,39.77,0.25,84.16,117,743.9798,2,17-08-2021,0,0,17-08-2021,2,31-08-2021,2,,0,0,0,3395.8687,13,0,0,0,0.63,0,101.3889,1325.2228,1487.27,7,1.95,5190,1,1,0,0,0.35,0,7,0,0,,4006.6,2000,0,2006.6,2000,2560,8,0,0.1099,3,4781
0062x000009SfJlAAK,Closed Lost,QuickCash,,,Existing Client-No Loan Granted Ever,2130299,1.78,79.79,99.85,0,0,4,14-07-2021,0,1,18-08-2021,2,25-08-2021,1,18-08-2021,0,2221.4173,0,5408.5573,5161,7,7,0,3.51,0,0,511.2307,839.2,3,0,6468,1,1,0,0,1.21,0,0,0,1,,0,2000,245,-2245,2000,2560,14,0,0.956,4,15220.4866
