Id,AccountId,City,State,Country,StageName,Applicant_Type__c,income_as_a_of_DP200_income__c,Deposit_spent_on_DOD__c,Monthly_ongoing_financial_commitments__c,DP_Primary_income_frequency__c,DP_enders_with_uncleared_dishonours_233__c,Primary_regular_benefit_frequency__c,Largest_income_source_day_of_week__c,Frequency_for_largest_income_source__c,Total_monthly_income_ongoin_Reg_231__c,DP_Dishonours_Across_Primary_Acct_244__c,DP_No_Direct_Debits_On_Primary_Acct_355__c,Amount_of_SACC_commitments_due__c,Largest_income_Src_Avg_freq__c,Largest_income_Src_last_payment_amt__c,agency_collection_providers__c,income_DP200_spend_on_high_risk_merch__c,most_recent_loan_has_no_repayments__c,Income_source_is_other_income_549__c,Summary_Income__c,Summary_Expenses__c,Rent_Mortgage__c,Loan_Amount__c,Total_Repayment_Amount__c,Total_Repayments__c,Term_in_Weeks__c,Payment_Frequency__c,Applicant_Age__c,Summary_Income_CV__c,Amount_Requested__c,Employment_Status__c,Dishonours_203__c,DP_Insolvency_Indicator__c,DP_Days_in_Overdrawn_For_Period__c,Dishonours_For_Last_30_Days_DP907__c,Salary_Gov_Allowances_all_types_2117__c,DP_Monthly_avg_of_SACC_repayments__c,DP_Avg_Monthly_Loan_Liability_269__c,Repayment_Amount__c,Opportunity_Origin__c,Current_Balance__c,Opp_Number__c,loan_dishonours__c,CloseDate,Bank_Report_Gov_Benefit__c,Purpose_of_Loan__c,Loan_apply_date,DE_Results,DP_Total_Monthly_Benefit_Income__c,Total_monthly_credits__c,Summary_Income_BS__c
0062x00000EOMeiAAH,0012x00000hWvIcAAK,Redbank Plains,QLD,Australia,Loan Paid,Existing Client-Granted Loan Before,0.0,79.13,3976.0199,1.0,0.0,0.0,3.0,1.0,4212.9957,0.0,97.0,0.0,910.1146,903.68,0.0,0.0,0.0,0.0,0.0,599.0,460.0,3100,4003.26,30.0,29.857,Weekly,28.0,4213.0,3100.0,Full-Time Employment,0.0,0.0,0.0659,0.0,3943.83,1042.0,4746.7433,133.45,MoneySpot,-0.17,6253031,0.0,18-08-2023,False,Travel Expenses,2023-08-18,Orange,0.0,4787.0,4213.0
0062x00000FiDoSAAV,0012x00000ha2hDAAQ,Tumut,NSW,Australia,Closed Lost,Existing Client-Granted Loan Before,0.0,79.54,717.0418,4.0,0.0,0.0,1.0,4.0,4097.695,0.0,6.0,664.64,98.7712,160.0,1.0,67.7,0.0,1.0,180000.0,400.0,2400.0,3500,4301.69,10.0,20.143,Fortnightly,27.0,24633.71,5000.0,Full-Time Employment,0.0,0.0,0.0549,0.0,0.0,990.0,1874.24,430.18,MoneySpot,,7966596,0.0,2024-01-23,False,Living Expenses,2024-01-22,Orange,0.0,10235.0,24633.71
0062x00000DZ1lsAAD,0012x00000VdzL6AAJ,Cairnlea,VIC,Australia,Loan Paid,Existing Client-Granted Loan Before,0.0,76.44,2032.3378,2.0,1.0,0.0,4.0,2.0,9016.4327,2.0,21.0,1368.2532,1602.3428,2209.67,0.0,0.0,0.0,0.0,4680.01,599.0,600.0,3300,4106.34,11.0,21.857,Fortnightly,26.0,5720.1,3550.0,Part-Time Employment,2.0,0.0,0.0659,2.0,5177.28,1399.0,2869.7666,373.31,MoneySpot,0.0,5067568,2.0,15-04-2023,False,Home Maintenance & Repairs,2023-04-15,Green,0.0,16715.0,5720.1
0062x00000FJAmaAAH,0012x00000GdzhEAAR,Villawood,NSW,Australia,Loan Paid,Existing Client-Granted Loan Before,0.0,59.59,3742.962,1.0,0.0,0.0,3.0,1.0,6683.4143,0.0,78.0,1239.4931,965.676,1345.98,2.0,2.31,0.0,0.0,4896.67,599.0,694.0,3500,4346.18,24.0,23.857,Weekly,31.0,11236.43,3500.0,Casual Employment,0.0,0.0,0.0,0.0,1609.46,2444.0,4384.2566,181.1,MoneySpot,0.0,7303561,0.0,24-11-2023,False,Living Expenses,2023-11-24,Green,0.0,11015.0,11236.43
0062x00000EDZznAAH,0012x00000cKFbPAAW,Seville Grove,WA,Australia,Loan Paid,Existing Client-Granted Loan Before,0.0,69.17,0.0,1.0,0.0,0.0,4.0,1.0,8506.1181,2.0,104.0,0.0,1957.5725,2062.0,1.0,0.36,0.0,0.0,8796.67,599.0,1520.0,3250,3937.91,16.0,16.143,Weekly,54.0,8536.45,3250.0,Full-Time Employment,2.0,0.0,0.0,1.0,7830.29,5673.0,8868.0533,246.13,MoneySpot,0.0,5952588,2.0,20-07-2023,False,Home Maintenance & Repairs,2023-07-20,Green,0.0,34039.0,8536.45
0062x00000FWMGfAAP,0012x00000WYiVCAA1,Wahroonga,NSW,Australia,Loan Paid,Existing Client-Granted Loan Before,0.0,32.6,1301.0911,2.0,0.0,0.0,3.0,2.0,6382.0966,0.0,24.0,524.8179,2682.1771,2421.43,1.0,0.31,0.0,0.0,4518.0,400.0,520.0,3500,4220.98,8.0,16.0,Fortnightly,35.0,6382.1,3500.0,Full-Time Employment,0.0,0.0,0.0,0.0,6258.4133,1642.0,1935.2866,527.63,MoneySpot,0.0,7663354,0.0,28-12-2023,False,Life Event Expenses,2023-12-28,Green,0.0,7111.0,6382.1
0062x00000EzSEjAAN,0012800001YIjrHAAT,Northmead,NSW,Australia,Loan Paid,Existing Client-Granted Loan Before,0.0,36.38,2593.3977,2.0,0.0,0.0,3.0,2.0,5558.1241,0.0,7.0,1208.6063,1897.0671,2126.27,1.0,0.0,0.0,1.0,4116.67,599.0,560.0,3500,4603.69,18.0,36.0,Fortnightly,59.0,5558.12,3500.0,Full-Time Employment,0.0,0.0,0.0,0.0,0.0,2685.0,2859.02,255.77,MoneySpot,0.0,6809917,0.0,12-10-2023,False,Home Maintenance & Repairs,2023-10-11,Orange,0.0,7359.0,5558.12
0062x00000DWJ3oAAH,0012x00000dblt6AAA,Margate,QLD,Australia,Loan Paid,Existing Client-Granted Loan Before,2.83,59.28,1832.5293,2.0,0.0,0.0,2.0,2.0,5791.6293,0.0,47.0,944.3767,1821.0714,1799.5,1.0,0.57,0.0,0.0,5484.71,899.0,1200.0,3100,3923.27,12.0,24.0,Fortnightly,38.0,6177.52,5000.0,Part-Time Employment,0.0,0.0,0.0,0.0,6039.4933,1953.0,2735.0,326.95,MoneySpot,0.0,4909183,0.0,22-03-2023,False,Relocation Expenses,2023-03-21,Green,250.0,8828.0,6177.52
0062x00000DG2gLAAT,0012x00000TrdllAAB,Balmoral,QLD,Australia,Loan Paid,Existing Client-Granted Loan Before,0.0,84.91,1635.8909,1.0,0.0,0.0,2.0,1.0,7234.291,0.0,38.0,1067.8249,790.1738,814.73,0.0,8.44,0.0,0.0,2616.94,400.0,200.0,3200,3937.69,20.0,19.714,Weekly,22.0,7094.46,3200.0,Full-Time Employment,0.0,0.0,0.022,0.0,4124.0866,1340.0,2372.73,196.89,MoneySpot,0.0,4700045,0.0,17-02-2023,False,Vehicle Expenses,2023-02-16,Green,0.0,12079.0,7094.46
0062x00000E3lglAAB,0012800001WbmjaAAB,Grafton,NSW,Australia,Loan Paid,Existing Client-Granted Loan Before,0.0,76.95,1222.23,4.0,0.0,0.0,1.0,4.0,10313.4502,1.0,23.0,0.0,496.5,700.0,0.0,67.98,0.0,1.0,3263.0,599.0,900.0,3500,4374.16,24.0,24.571,Weekly,42.0,18814.56,3500.0,Full-Time Employment,1.0,0.0,0.1648,0.0,2550.0,1289.0,1360.5266,182.26,MoneySpot,-0.22,5516155,1.0,06-06-2023,False,Furniture or Appliances,2023-06-05,Orange,0.0,12339.0,18814.56
0062x00000FJu4bAAD,0012x00000TGzB9AAL,Tugun,QLD,Australia,Loan Paid,Existing Client-Granted Loan Before,0.0,41.11,4313.0398,2.0,0.0,0.0,2.0,2.0,11864.7613,0.0,73.0,391.0714,3010.1842,3739.09,1.0,2.17,0.0,0.0,9204.04,599.0,750.0,3500,4215.27,8.0,15.857,Fortnightly,59.0,11864.76,3500.0,Full-Time Employment,0.0,0.0,0.1319,0.0,11048.17,1949.0,4701.19,526.91,MoneySpot,0.0,7355811,0.0,30-11-2023,False,Travel Expenses,2023-11-30,Green,0.0,15223.0,11864.76
0062x00000Dr1r5AAB,0012x00000g8xxaAAA,West Kempsey,NSW,Australia,Loan Paid,Existing Client-Granted Loan Before,0.0,69.67,1899.5664,2.0,0.0,0.0,3.0,2.0,5387.6293,0.0,12.0,0.0,2082.7233,1703.75,0.0,0.0,0.0,0.0,4333.33,400.0,300.0,3500,4226.52,8.0,16.143,Fortnightly,43.0,5387.63,3500.0,Full-Time Employment,0.0,0.0,0.4835,0.0,4165.4466,1043.0,2255.4566,528.32,Financier-2,-0.09,5142040,0.0,26-04-2023,False,Vehicle Expenses,2023-04-26,Green,0.0,6445.0,5387.63
0062x00000DXVrHAAX,0012x00000fnHqxAAE,Manly,NSW,Australia,Closed Lost,Existing Client-Granted Loan Before,0.39,78.58,481.2,1.0,0.0,0.0,3.0,1.0,1106.6666,1.0,3.0,35.2,474.2857,1550.0,0.0,0.17,0.0,1.0,5633.33,400.0,0.0,3500,4137.27,4.0,9.714,Fortnightly,41.0,29636.57,3500.0,Full-Time Employment,1.0,0.0,0.011,0.0,0.0,279.0,772.8866,1034.32,MoneySpot,,4977918,1.0,02-04-2023,False,Medical Expenses,2023-04-01,Orange,126.0,31977.0,29636.57
0062x00000EdG49AAF,0012x000008KDGVAA4,Secret Harbour,WA,Australia,Closed Lost,Existing Client-No Loan Granted Ever,22.75,85.85,0.0,0.0,1.0,0.0,0.0,0.0,0.0,4.0,3.0,0.0,0.0,0.0,0.0,1.03,0.0,0.0,2383.33,400.0,100.0,3050,3622.14,9.0,9.571,Weekly,28.0,1476.61,3050.0,Unemployed,6.0,0.0,0.0,0.0,0.0,0.0,4.6366,402.47,QuickCash,,6410092,1.0,03-09-2023,False,Vehicle Expense,2023-09-02,Orange,1102.0,4843.0,1476.61
0062x00000D7JYLAA3,0012x00000LShyoAAD,Oran Park,NSW,Australia,Loan Paid,Existing Client-Granted Loan Before,0.0,63.4,3689.7753,1.0,0.0,0.0,3.0,1.0,8262.0838,0.0,65.0,992.3185,1563.6469,492.57,0.0,0.0,0.0,0.0,6500.0,400.0,350.0,3500,4191.54,16.0,15.714,Weekly,31.0,8262.08,5000.0,Casual Employment,0.0,0.0,0.0,0.0,6775.8033,1915.0,3805.9166,261.98,MoneySpot,0.0,4477842,0.0,14-01-2023,False,Furniture or Appliances,2023-01-14,Orange,0.0,11228.0,8262.08
0062x00000DZ7FMAA1,0010K000023NlT6QAK,Balaclava,VIC,Australia,Loan Paid,Existing Client-Granted Loan Before,0.0,58.85,6330.898,2.0,0.0,0.0,5.0,2.0,10964.7788,9.0,81.0,0.0,5002.31,5002.31,0.0,0.0,0.0,0.0,7663.5,1499.0,2673.0,3500,4215.9,8.0,15.857,Fortnightly,44.0,10992.78,3500.0,Full-Time Employment,9.0,0.0,0.956,1.0,11672.0566,1942.0,6995.5933,526.99,MoneySpot,0.0,5074171,2.0,16-04-2023,False,Home Maintenance & Repairs,2023-04-16,Green,0.0,12575.0,10992.78
0062x00000FUfaGAAT,0012x000002cyFjAAI,Melton West,VIC,Australia,Loan Paid,Existing Client-Granted Loan Before,0.0,64.84,0.0,4.0,0.0,0.0,3.0,4.0,1086.1432,0.0,26.0,0.0,492.8,445.2,0.0,30.0,0.0,1.0,4766.67,599.0,400.0,3500,4191.41,16.0,15.714,Weekly,58.0,8280.3,3500.0,Full-Time Employment,0.0,0.0,0.2967,0.0,0.0,1287.0,3660.2366,261.97,MoneySpot,0.0,7529717,0.0,16-12-2023,False,Vehicle Expenses,2023-12-15,Green,0.0,8221.0,8280.3
0062x00000FUQYGAA5,0012x00000g9mGcAAI,Pakenham,VIC,Australia,Loan Paid,Existing Client-Granted Loan Before,0.0,19.82,1309.3632,3.0,0.0,0.0,4.0,3.0,8365.31,2.0,18.0,1174.041,8365.31,8365.31,0.0,0.56,0.0,0.0,5576.87,1499.0,180.0,3500,4306.17,4.0,17.714,Monthly,41.0,8365.31,3500.0,Full-Time Employment,2.0,0.0,0.011,0.0,8365.31,926.0,2431.3866,1076.55,MoneySpot,0.0,7508046,0.0,15-12-2023,False,Travel Expenses,2023-12-14,Green,0.0,10222.0,8365.31
0062x00000Ed6MrAAJ,0012x00000gnTpYAAU,Warrawong,NSW,Australia,Loan Paid,Existing Client-Granted Loan Before,35.54,72.04,1028.9118,2.0,0.0,1.0,4.0,2.0,7199.7786,0.0,15.0,0.0,1333.655,1411.02,0.0,0.0,0.0,0.0,0.0,599.0,800.0,3250,4269.13,18.0,35.0,Fortnightly,32.0,7291.78,3250.0,Part-Time Employment,0.0,0.0,0.0,0.0,5311.9933,164.0,3244.7433,237.18,QuickCash,0.0,6395807,0.0,01-09-2023,False,Vehicle Expenses,2023-09-01,Green,3248.0,9138.0,7291.78
0062x00000DZ3yJAAT,0012x00000XCx28AAD,North Beach,WA,Australia,Loan Paid,Existing Client-Granted Loan Before,0.0,46.5,387.5843,1.0,0.0,0.0,4.0,1.0,1811.13,0.0,12.0,0.0,375.0,375.0,0.0,0.4,0.0,1.0,249166.67,400.0,1250.0,3150,3956.32,24.0,23.857,Weekly,64.0,1811.13,3500.0,Self Employed,0.0,0.0,0.033,0.0,0.0,430.0,429.76,164.85,MoneySpot,0.0,5069523,0.0,16-04-2023,False,Travel Expenses,2023-04-15,Green,0.0,3471.0,1811.13
0062x00000DseUOAAZ,0012x00000GeW9oAAF,Narre warren,VIC,Australia,Loan Paid,Existing Client-Granted Loan Before,0.0,33.76,3639.1781,4.0,0.0,0.0,2.0,4.0,10181.4299,0.0,33.0,1875.6855,2563.9166,2695.0,0.0,0.0,0.0,1.0,2800.0,899.0,400.0,3500,4399.9,12.0,24.714,Fortnightly,30.0,9786.43,5000.0,Full-Time Employment,0.0,0.0,0.0,0.0,3421.5333,2614.0,4414.0566,366.66,MoneySpot,0.0,5253956,0.0,14-05-2023,False,Travel Expenses,2023-05-13,Orange,0.0,14686.0,9786.43
0062x00000EydNJAAZ,0012x00000RqUiWAAV,Brompton,SA,Australia,Loan Paid,Existing Client-Granted Loan Before,0.0,81.63,7076.6473,1.0,1.0,0.0,3.0,1.0,6363.5832,1.0,7.0,0.0,1053.8081,952.94,1.0,40.92,0.0,0.0,3678.89,599.0,640.0,3050,4053.68,36.0,36.0,Weekly,52.0,6367.25,3150.0,Full-Time Employment,1.0,0.0,0.3077,0.0,3863.9633,3007.0,7381.2633,112.61,MoneySpot,0.0,6750273,1.0,05-10-2023,False,Medical Expenses,2023-10-05,Green,0.0,7346.0,6367.25
0062x00000EdM0EAAV,0012x00000g9ObQAAU,Moorooka,QLD,Australia,Closed Lost,Existing Client-Granted Loan Before,0.0,74.47,502.0,2.0,0.0,0.0,2.0,2.0,6787.3825,0.0,9.0,0.0,3085.7,3065.7,0.0,0.28,0.0,0.0,0.0,1500.0,1100.0,3500,4420.77,13.0,26.286,Fortnightly,44.0,7004.64,5000.0,Full-Time Employment,0.0,0.0,0.0,0.0,6371.4,445.0,3722.0166,340.06,MoneySpot,,6417386,0.0,04-09-2023,False,Vehicle Expenses,2023-09-03,Green,0.0,6836.0,7004.64
0062x00000ECeJoAAL,0012x00000RpqjcAAB,Emu Plains,NSW,Australia,Loan Paid,Existing Client-Granted Loan Before,31.93,70.38,761.4142,4.0,0.0,2.0,1.0,4.0,6693.9091,1.0,26.0,0.0,1250.8844,1603.96,1.0,0.0,0.0,1.0,0.0,400.0,375.0,3500,4442.41,14.0,27.857,Fortnightly,59.0,7887.48,3500.0,Unemployed,1.0,0.0,0.3846,1.0,527.9266,631.0,817.74,317.32,MoneySpot,0.66,5891278,0.0,12-07-2023,False,Vehicle Expenses,2023-07-12,Orange,2901.0,9085.0,7887.48
0062x00000DtgRRAAZ,0012x00000SFHryAAH,Roma,QLD,Australia,Loan Paid,Existing Client-Granted Loan Before,0.0,68.22,3465.7508,0.0,0.0,0.0,0.0,0.0,96.6666,7.0,61.0,802.4008,0.0,0.0,0.0,24.96,0.0,0.0,4766.67,599.0,0.0,3200,4001.64,24.0,24.571,Weekly,59.0,5567.53,4000.0,Full-Time Employment,7.0,0.0,0.1099,1.0,0.0,1366.0,4833.48,168.25,MoneySpot,-0.18,5335340,0.0,20-05-2023,False,Travel Expenses,2023-05-20,Green,0.0,6712.0,5567.53
0062x00000FsrOgAAJ,0012x00000kgdNDAAY,Treeby,WA,Australia,Closed Lost,Existing Client-Granted Loan Before,0.0,43.64,1878.5147,2.0,0.0,0.0,2.0,2.0,5753.4643,0.0,25.0,0.0,2314.0116,2078.99,0.0,0.0,0.0,0.0,0.0,400.0,1000.0,3500,4141.25,7.0,12.857,Fortnightly,29.0,5753.46,5000.0,Full-Time Employment,0.0,0.0,0.0549,0.0,4628.0233,1167.0,2219.41,591.61,MoneySpot,,8135870,0.0,2024-02-12,False,Vehicle Expenses,2024-02-07,Orange,0.0,6394.0,5753.46
0062x00000FXZkfAAH,0012x00000Nxl4RAAR,Exmouth,WA,Australia,Closed Lost,Existing Client-Granted Loan Before,0.0,66.03,2717.7991,2.0,0.0,0.0,4.0,2.0,5367.1547,0.0,45.0,914.6799,2065.3214,2065.51,1.0,2.23,0.0,0.0,6523.69,899.0,524.0,3250,4080.79,12.0,23.714,Fortnightly,47.0,4593.82,34500.0,Full-Time Employment,0.0,0.0,1.0,0.0,4819.0833,361.0,3120.0466,340.07,MoneySpot,,7766731,0.0,2024-01-07,False,Living Expenses,2024-01-07,Green,0.0,7027.0,4593.82
0062x00000ENnWnAAL,0012x00000SIT39AAH,Brassall,QLD,Australia,Closed Lost,Existing Client-No Loan Granted Ever,0.0,49.22,731.8366,1.0,0.0,0.0,5.0,1.0,5934.247,0.0,0.0,0.0,1290.8953,1231.6,0.0,0.0,0.0,0.0,4983.33,599.0,400.0,3200,3785.16,9.0,9.714,Weekly,33.0,5934.25,3200.0,Full-Time Employment,0.0,0.0,0.0,0.0,5593.88,0.0,865.3366,420.58,MoneySpot,,6206037,0.0,14-08-2023,False,Living Expenses,2023-08-14,Orange,0.0,6954.0,5934.25
0062x00000DsCg9AAF,0012x00000Tuj7hAAB,Bonbeach,VIC,Australia,Loan Paid,Existing Client-Granted Loan Before,0.0,59.0,3004.7756,1.0,1.0,0.0,3.0,1.0,7909.0465,4.0,50.0,0.0,1047.3846,976.0,0.0,0.0,0.0,0.0,7137.44,599.0,1738.0,3500,4212.87,16.0,16.286,Weekly,36.0,7947.14,3500.0,Full-Time Employment,4.0,0.0,0.0549,1.0,6279.3433,0.0,3144.84,263.31,MoneySpot,0.0,5227275,3.0,09-05-2023,False,Living Expenses,2023-05-09,Green,0.0,7980.0,7947.14
0062x00000DsxmqAAB,0012x00000KMt8fAAD,Bellbird Park,QLD,Australia,Loan Paid,Existing Client-Granted Loan Before,0.34,52.02,4784.0975,1.0,0.0,0.0,1.0,1.0,9381.9527,0.0,29.0,401.5,1084.7925,1064.15,0.0,0.0,0.0,0.0,3386.12,599.0,600.0,3200,4022.37,24.0,24.143,Weekly,43.0,6255.29,5000.0,Full-Time Employment,0.0,0.0,0.0,0.0,4339.17,3573.0,5200.1266,167.6,MoneySpot,0.0,5275350,0.0,15-05-2023,False,Travel Expenses,2023-05-15,Green,46.0,13305.0,6255.29
0062x00000ENSvFAAX,0010K00001vInDHQA0,Dundas,NSW,Australia,Closed Lost,Existing Client-No Loan Granted Ever,0.0,41.4,0.0,1.0,0.0,0.0,1.0,1.0,3881.8905,0.0,0.0,0.0,893.3666,922.01,0.0,0.0,0.0,0.0,3466.67,599.0,1000.0,3500,4071.16,10.0,10.429,Weekly,35.0,5915.22,3500.0,Full-Time Employment,0.0,0.0,0.0,0.0,893.3666,0.0,13.9933,407.12,MoneySpot,,6175514,0.0,11-08-2023,False,Veterinary Expenses,2023-08-10,Orange,0.0,3300.0,5915.22
0062x00000F42YAAAZ,0012x00000g95JAAAY,Diggers Rest,VIC,Australia,Loan Paid,Existing Client-Granted Loan Before,0.0,15.65,2741.4689,1.0,0.0,0.0,3.0,1.0,18001.5718,2.0,84.0,0.0,4142.8276,5083.1,0.0,0.0,0.0,0.0,0.0,899.0,1680.0,3500,4212.83,16.0,16.286,Weekly,40.0,18001.57,3500.0,Full-Time Employment,2.0,0.0,0.011,0.0,17952.2533,0.0,2768.8066,263.31,MoneySpot,-0.04,7100253,1.0,07-11-2023,False,Vehicle Expenses,2023-11-07,Green,0.0,18136.0,18001.57
0062x00000DJIYXAA5,0012x000002aLuLAAU,Allenstown,QLD,Australia,Loan Paid,Existing Client-Granted Loan Before,0.0,55.61,4163.6133,2.0,0.0,0.0,3.0,2.0,4216.4598,0.0,51.0,769.5417,1673.9142,1582.19,1.0,0.0,0.0,0.0,3924.05,599.0,100.0,3350,4089.64,9.0,17.857,Fortnightly,54.0,5011.46,3500.0,Full-Time Employment,0.0,0.0,0.0,0.0,3905.8,3201.0,5086.2466,454.41,MoneySpot,0.0,4881592,0.0,17-03-2023,False,Medical Expenses,2023-03-17,Green,0.0,12298.0,5011.46
0062x00000EcFaKAAV,0012x00000SIBFmAAP,Nanango,QLD,Australia,Loan Paid,Existing Client-Granted Loan Before,0.0,54.0,1378.1645,1.0,0.0,0.0,2.0,1.0,5502.3068,6.0,36.0,0.0,936.0,956.0,0.0,0.0,0.0,0.0,3684.97,599.0,0.0,3500,4311.77,21.0,21.429,Weekly,38.0,4067.14,3500.0,Full-Time Employment,6.0,0.0,0.011,0.0,4056.0,654.0,1753.79,205.33,QuickCash,0.0,6345035,1.0,27-08-2023,False,Other Expenses,2023-08-27,Green,0.0,6290.0,4067.14
0062x00000DXQzwAAH,0012x00000OxjX9AAJ,Bassendean,WA,Australia,Loan Paid,Existing Client-Granted Loan Before,0.0,75.67,6550.9683,2.0,0.0,0.0,4.0,2.0,14594.9431,0.0,63.0,2850.9807,3337.6757,3274.2,1.0,3.63,0.0,0.0,6283.33,1500.0,1300.0,3100,5844.06,8.0,16.0,Fortnightly,50.0,14581.69,5000.0,Full-Time Employment,0.0,0.0,0.6154,0.0,7787.91,2754.0,7329.4266,473.48,MoneySpot,0.0,4971923,0.0,31-03-2023,False,Life Event Expenses,2023-03-31,Green,0.0,15856.0,14581.69
0062x00000DAOBBAA5,0012x000003FNq7AAG,Hillbank,SA,Australia,Loan Paid,Existing Client-Granted Loan Before,0.17,70.05,3022.4865,2.0,0.0,0.0,3.0,2.0,6440.9168,0.0,0.0,1356.2181,2120.7516,2115.6,0.0,0.0,0.0,1.0,0.0,1499.0,812.0,3150,3925.64,10.0,20.429,Fortnightly,39.0,6440.92,5000.0,,3.0,0.0,0.1429,0.0,0.0,1411.0,6221.2266,392.57,MoneySpot,0.0,4627530,0.0,06-02-2023,False,Home Maintenance & Repairs,2023-02-06,Green,13.0,7480.0,6440.92
0062x00000Fw49eAAB,0012x00000hZ3wWAAS,Raymond Terrace,NSW,Australia,Closed Lost,Existing Client-Granted Loan Before,27.51,64.0,3028.781,4.0,0.0,4.0,2.0,4.0,6449.8899,1.0,35.0,0.0,1250.7128,1426.96,0.0,0.0,0.0,0.0,0.0,1500.0,1500.0,3500,4231.77,8.0,16.286,Fortnightly,38.0,7296.56,5000.0,,1.0,0.0,0.0,0.0,5575.75,2681.0,4085.8333,528.98,MoneySpot,,8354345,1.0,2024-03-08,False,Living Expenses,2024-03-03,Orange,2657.0,9658.0,7296.56
0062x00000EdwcUAAR,0012x00000TtMcaAAF,BANKSTOWN,NSW,Australia,Loan Paid,Existing Client-Granted Loan Before,0.0,70.19,11737.8508,4.0,0.0,0.0,3.0,4.0,5064.9809,0.0,1.0,0.0,273.2857,100.0,0.0,0.12,0.0,1.0,0.0,1499.0,1500.0,3500,4474.94,15.0,29.714,Fortnightly,38.0,18398.04,5000.0,,0.0,0.0,0.8462,0.0,12516.3766,525.0,20514.3966,298.33,MoneySpot,0.0,6452050,0.0,09-09-2023,False,Other Expenses,2023-09-09,Orange,0.0,17362.0,18398.04
0062x00000FTunrAAD,0012x00000OK6ZyAAL,Lindenow,VIC,Australia,Closed Lost,Existing Client-Granted Loan Before,0.12,26.99,1024.6492,1.0,0.0,0.0,2.0,1.0,4610.3484,0.0,18.0,309.6417,1061.0123,1020.72,0.0,0.0,0.0,0.0,216666.67,400.0,350.0,3500,4250.28,18.0,18.286,Weekly,41.0,4763.68,5000.0,Full-Time Employment,0.0,0.0,0.0,0.0,4597.72,583.0,1281.5366,236.13,MoneySpot,,7465835,0.0,11-12-2023,False,Vehicle Expenses,2023-12-11,Orange,6.0,4791.0,4763.68
0062x00000E6bgCAAR,0010K0000241RkTQAU,Springwood,QLD,Australia,Loan Paid,Existing Client-Granted Loan Before,0.0,48.12,2998.2933,1.0,0.0,0.0,2.0,1.0,7105.3686,6.0,73.0,0.0,1357.265,1432.66,0.0,14.64,0.0,0.0,5200.0,400.0,600.0,3500,4351.44,24.0,24.0,Weekly,55.0,14018.39,3500.0,Full-Time Employment,6.0,0.0,0.0,5.0,2714.53,1167.0,3656.6,181.32,MoneySpot,0.0,5754659,4.0,28-06-2023,False,Relocation Expenses,2023-06-28,Green,0.0,10427.0,14018.39
0062x00000D8QIwAAN,0010K00001hUCrGQAW,Jundah,QLD,Australia,Loan Paid,Existing Client-Granted Loan Before,0.33,81.06,11454.8582,2.0,2.0,0.0,3.0,2.0,8193.4835,4.0,79.0,2938.1332,3771.2485,3552.24,0.0,4.82,2.0,0.0,5200.0,1500.0,400.0,3500,4199.81,8.0,15.429,Fortnightly,42.0,8193.48,3500.0,Full-Time Employment,4.0,0.0,0.044,0.0,8799.58,6697.0,14016.6266,524.98,MoneySpot,0.0,4532552,3.0,23-01-2023,False,Vehicle Expenses,2023-01-22,Orange,31.0,9217.0,8193.48
0062x00000Drx2PAAR,0010K00002AQFkiQAH,Woodend,VIC,Australia,Loan Paid,Existing Client-Granted Loan Before,0.6,76.41,3349.1014,2.0,0.0,4.0,3.0,2.0,6268.4883,9.0,56.0,1411.0918,2228.8457,2470.22,1.0,1.51,0.0,0.0,0.0,599.0,902.0,3100,3912.91,12.0,23.714,Fortnightly,40.0,4906.98,5000.0,Part-Time Employment,12.0,0.0,0.033,12.0,5265.19,1892.0,4228.61,326.08,MoneySpot,0.0,5208262,10.0,06-05-2023,False,Medical Expenses,2023-05-05,Green,65.0,10799.0,4906.98
0062x00000DZWF7AAP,0012x00000L3AaSAAV,Marrara,NT,Australia,Loan Paid,Existing Client-Granted Loan Before,0.0,62.66,5559.1099,4.0,1.0,0.0,5.0,4.0,4347.4633,11.0,37.0,1005.5288,4057.4633,5432.35,0.0,2.61,0.0,0.0,800.0,1499.0,1400.0,3300,4298.03,8.0,32.429,Monthly,53.0,4474.8,3300.0,Casual Employment,11.0,0.0,0.2857,7.0,4057.4633,1092.0,5856.61,537.26,MoneySpot,0.0,5097377,8.0,20-04-2023,False,Living Expenses,2023-04-19,Green,0.0,8552.0,4474.8
0062x00000DXnVSAA1,0010K00001y98qcQAA,Canning Vale,WA,Australia,Loan Paid,Existing Client-Granted Loan Before,0.0,56.17,400.9432,0.0,0.0,0.0,0.0,0.0,1.7633,0.0,27.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,3977.0,1500.0,1920.0,3400,4194.37,5.0,20.0,Monthly,41.0,1.76,3400.0,Full-Time Employment,0.0,0.0,0.0,0.0,0.0,2559.0,5092.0133,838.88,MoneySpot,0.0,4995810,0.0,04-04-2023,False,Travel Expenses,2023-04-04,Orange,0.0,8753.0,1.76
