id,StageName,Opportunity_Origin__c,DNB_Scoring_Rate__c,Current_Balance__c,Applicant_Type__c,Opp_number__C,Multiple_Lenders_Hardship__c,income_as_a_of_DP200_income__c,Deposit_spent_on_DOD__c,DP_Monthly_avg_of_SACC_repayments__c,Monthly_ongoing_financial_commitments__c,DP_Primary_income_frequency__c,DP_Primary_income_last_pay_date__c,DP_enders_with_uncleared_dishonours_233__c,Primary_regular_benefit_frequency__c,Last_pay_date_for_largest_inc_src_302__c,Largest_income_source_day_of_week__c,Next_pay_date_for_largest_income_source__c,Frequency_for_largest_income_source__c,Primary_regular_benefit_last_pay_date__c,loan_dishonours__c,Primary_regular_benefit_monthly_amount__c,Courts_and_Fines_transactions__c,Total_monthly_income_ongoin_Reg_231__c,DP_Total_Monthly_Benefit_Income__c,DP_Dishonours_Across_Primary_Acct_244__c,DP_No_Direct_Debits_On_Primary_Acct_355__c,DP_Budget_Management_Services__c,Hardship_Indicator_Gambling__c,DP_Monthly_rent_amount_236__c,Amount_of_SACC_commitments_due__c,Largest_income_Src_Avg_freq__c,Largest_income_Src_last_payment_amt__c,Deposits_since_last_SACC_dishonour__c,SACC_commitments_due_next_month__c,Total_monthly_credits__c,agency_collection_providers__c,Collection_agency_transactions__c,Average_monthly_amount_of_Courts_and_Fin__c,Courts_and_Fines_providers__c,income_DP200_spend_on_high_risk_merch__c,most_recent_loan_has_no_repayments__c,Deposits_since_last_dishonour__c,Income_source_is_other_income_549__c,Bank_Report_Gov_Benefit__c,Income_source_is_a_government_benefit__c,Summary_Income__c,Summary_Expenses__c,Rent_Mortgage__c,Summary_Total__c,Loan_Amount__c,Total_Repayment_Amount__c
0062x00000DGXlwAAH,Loan Paid,Financier-2,,0,Existing Client-Granted Loan Before,4727585,145.28,0,99.76,1215,1282.6534,1,13/02/2023,0,0,13/02/2023,1,20/02/2023,1,,0,0,0,5999.3364,0,0,10,0,130.68,0,0,526.0769,247,13,0,14331,0,0,0,0,20.79,0,13,1,0,,3900,899,1000,2001,2500,3165.84
0062x00000DGXlwAAH,Loan Paid,Financier-2,,0,Existing Client-Granted Loan Before,4727585,145.28,0,99.76,1215,1282.6534,1,13/02/2023,0,0,13/02/2023,1,20/02/2023,1,,0,0,0,5999.3364,0,0,10,0,130.68,0,0,526.0769,247,13,0,14331,0,0,0,0,20.79,0,13,1,0,,3900,899,1000,2001,2500,3165.84
0062x00000E52eHAAR,Loan Paid,QuickCash,,0,Existing Client-Granted Loan Before,5617845,219.95,0.2,35.02,6569,3794.7788,2,07/06/2023,0,0,07/06/2023,3,21/06/2023,2,,0,0,0,5118.0662,27,0,23,0,1.67,0,3258.9347,2041.41,2335.4,6,12.41,12900,1,4,0,0,0.57,0,6,0,0,0,0,400,200,-600,2500,3165.87
0062x00000E52eHAAR,Loan Paid,QuickCash,,0,Existing Client-Granted Loan Before,5617845,219.95,0.2,35.02,6569,3794.7788,2,07/06/2023,0,0,07/06/2023,3,21/06/2023,2,,0,0,0,5118.0662,27,0,23,0,1.67,0,3258.9347,2041.41,2335.4,6,12.41,12900,1,4,0,0,0.57,0,6,0,0,0,0,400,200,-600,2500,3165.87
0062x00000DYyqdAAD,Loan Paid,MoneySpot,,0,Existing Client-Granted Loan Before,5063114,152.21,0,73.76,2976,4871.2706,2,22/03/2023,3,0,22/03/2023,3,05/04/2023,2,,10,0,7,5662.8103,0,8,54,0,0.17,0,0,2225.95,2404.97,1,6.82,6696,1,21,117,1,0.12,0,0,0,0,0,3900,400,2160,1340,2500,3165.89
0062x00000DYyqdAAD,Loan Paid,MoneySpot,,0,Existing Client-Granted Loan Before,5063114,152.21,0,73.76,2976,4871.2706,2,22/03/2023,3,0,22/03/2023,3,05/04/2023,2,,10,0,7,5662.8103,0,8,54,0,0.17,0,0,2225.95,2404.97,1,6.82,6696,1,21,117,1,0.12,0,0,0,0,0,3900,400,2160,1340,2500,3165.89
0062x00000Dr0BLAAZ,Loan Paid,Financier-2,,-0.06,Existing Client-Granted Loan Before,5140990,389.69,38.06,92.03,784,6440.608,4,18/04/2023,1,2,18/04/2023,2,,4,06/04/2023,17,1196.8988,0,4614.1425,2513,8,74,0,0,0,0,750.8433,785.26,7,11.05,6601,2,35,0,0,0,0,3,0,0,0,3575,599,600,2376,2500,3165.96
0062x00000Dr0BLAAZ,Loan Paid,Financier-2,,-0.06,Existing Client-Granted Loan Before,5140990,389.69,38.06,92.03,784,6440.608,4,18/04/2023,1,2,18/04/2023,2,,4,06/04/2023,17,1196.8988,0,4614.1425,2513,8,74,0,0,0,0,750.8433,785.26,7,11.05,6601,2,35,0,0,0,0,3,0,0,0,3575,599,600,2376,2500,3165.96
0062x00000E3yFCAAZ,Closed Won-Funded,MoneySpot,,2388.95,Existing Client-Granted Loan Before,5530350,4.45,0,19.61,389,388.7466,4,12/05/2023,0,0,12/05/2023,5,,4,,0,0,0,9336.3806,0,0,3,0,0.95,0,1558.8928,6556.79,7346.88,4,17.22,15614,1,1,0,0,0.53,3,4,0,0,0,0,1499,2911.3,-4410.3,2500,3166.07
0062x00000E7dtnAAB,Closed Won-Funded,MoneySpot,,690.39,Existing Client-Granted Loan Before,5835256,109.4,0,81.42,2035,5230.3892,2,04/07/2023,0,0,04/07/2023,2,18/07/2023,2,,3,0,0,5078.3545,0,3,52,0,0,0,664.1753,2337.4357,2345.86,5,24.22,5734,0,0,0,0,0,0,5,0,0,0,2042,599,500,943,2500,3166.28
0062x00000E3ncxAAB,Loan Paid,MoneySpot,,0,Existing Client-Granted Loan Before,5518359,58.33,0,30.51,393,2734.7554,2,05/06/2023,0,0,05/06/2023,1,19/06/2023,2,,4,0,0,4825.2756,0,3,38,0,1.55,0,404.0607,2220.95,2633.54,3,6.96,5667,1,15,0,0,1.32,0,1,0,0,0,3856.67,899,800,2157.67,2500,3166.44
0062x00000E3ncxAAB,Loan Paid,MoneySpot,,0,Existing Client-Granted Loan Before,5518359,58.33,0,30.51,393,2734.7554,2,05/06/2023,0,0,05/06/2023,1,19/06/2023,2,,4,0,0,4825.2756,0,3,38,0,1.55,0,404.0607,2220.95,2633.54,3,6.96,5667,1,15,0,0,1.32,0,1,0,0,0,3856.67,899,800,2157.67,2500,3166.44
0062x00000D9p3OAAR,Loan Paid,MoneySpot,,0,Existing Client-Granted Loan Before,4600386,63.18,0.06,84.25,1831,2642.2876,2,01/02/2023,1,0,01/02/2023,3,15/02/2023,2,,1,0,0,9999.7734,13,5,50,0,0,0,480,4053.3757,3796.05,7,0,19428,0,0,0,0,0,0,3,0,0,,7801.16,899,2086,4816.16,2500,3166.48
0062x00000D9p3OAAR,Loan Paid,MoneySpot,,0,Existing Client-Granted Loan Before,4600386,63.18,0.06,84.25,1831,2642.2876,2,01/02/2023,1,0,01/02/2023,3,15/02/2023,2,,1,0,0,9999.7734,13,5,50,0,0,0,480,4053.3757,3796.05,7,0,19428,0,0,0,0,0,0,3,0,0,,7801.16,899,2086,4816.16,2500,3166.48
0062x00000DG5rwAAD,Debt Management,MoneySpot,,1807.06,Existing Client-Granted Loan Before,4702694,122.4,18.6,73.43,1201,5458.9097,3,27/01/2023,0,2,27/01/2023,5,,3,08/02/2023,3,2873.7014,0,14143.2931,3086,2,44,0,0,0,0,7547.82,8883.83,3,3.56,16589,0,0,0,0,0,0,1,0,0,,7000,899,2000,4101,2500,3166.49
0062x00000DsPLgAAN,Loan Paid,QuickCash,,0,Existing Client-Granted Loan Before,5238019,66.93,0,64.32,2153,1337.2449,4,08/05/2023,0,0,08/05/2023,1,,4,,1,0,7,5323.7167,0,2,33,0,0.13,0,684.375,1670.5012,1551.21,5,29.25,5608,0,0,200,1,0.11,0,5,0,0,0,3492.43,400,1000,2092.43,2500,3166.59
0062x00000DsPLgAAN,Loan Paid,QuickCash,,0,Existing Client-Granted Loan Before,5238019,66.93,0,64.32,2153,1337.2449,4,08/05/2023,0,0,08/05/2023,1,,4,,1,0,7,5323.7167,0,2,33,0,0.13,0,684.375,1670.5012,1551.21,5,29.25,5608,0,0,200,1,0.11,0,5,0,0,0,3492.43,400,1000,2092.43,2500,3166.59
0062x00000E57SyAAJ,Loan Paid,MoneySpot,,0,Existing Client-Granted Loan Before,5625367,12.19,0,32.6,825,825.25,2,15/06/2023,0,0,15/06/2023,4,29/06/2023,2,,0,0,0,7175.5731,0,0,14,0,0,0,0,3115.97,2793.62,7,10.09,7776,0,0,0,0,0,0,7,0,0,0,6283.33,899,2800,2584.33,2500,3166.72
0062x00000E57SyAAJ,Loan Paid,MoneySpot,,0,Existing Client-Granted Loan Before,5625367,12.19,0,32.6,825,825.25,2,15/06/2023,0,0,15/06/2023,4,29/06/2023,2,,0,0,0,7175.5731,0,0,14,0,0,0,0,3115.97,2793.62,7,10.09,7776,0,0,0,0,0,0,7,0,0,0,6283.33,899,2800,2584.33,2500,3166.72
0062x00000D08pIAAR,Loan Paid,MoneySpot,,0,Existing Client-Granted Loan Before,4317239,68.23,0,32.87,731,7240.7498,3,15/12/2022,0,0,15/12/2022,4,,3,,0,0,0,11886.3299,0,0,22,0,0,0,730.0328,10832.33,10832.33,3,5.45,13405,1,4,0,0,0,0,3,0,0,,9150,1500,2340,5310,2500,3167.23
0062x00000D01hhAAB,Loan Paid,MoneySpot,,0,Existing Client-Granted Loan Before,4311989,129.69,40.41,20.68,2259,4512.6449,2,07/12/2022,0,0,07/12/2022,3,21/12/2022,2,,0,0,0,11680.4884,8222,0,80,0,10.84,0,406.3552,2832.12,2832.12,6,2.47,20345,1,4,0,0,3.28,1,6,0,0,,5900,899,500,4501,2500,3167.23
0062x00000D08kIAAR,Loan Paid,MoneySpot,,0,Existing Client-Granted Loan Before,4317176,33.94,0,30.83,1080,1565.3869,4,14/12/2022,0,0,14/12/2022,3,,4,,0,0,0,7280.0833,0,0,35,0,0.07,0,1703.5592,5460.0625,6275.75,4,8.92,10486,1,12,0,0,0.05,0,4,0,0,,7583.33,899,1500,5184.33,2500,3167.23
0062x00000D08pIAAR,Loan Paid,MoneySpot,,0,Existing Client-Granted Loan Before,4317239,68.23,0,32.87,731,7240.7498,3,15/12/2022,0,0,15/12/2022,4,,3,,0,0,0,11886.3299,0,0,22,0,0,0,730.0328,10832.33,10832.33,3,5.45,13405,1,4,0,0,0,0,3,0,0,,9150,1500,2340,5310,2500,3167.23
0062x00000D01hhAAB,Loan Paid,MoneySpot,,0,Existing Client-Granted Loan Before,4311989,129.69,40.41,20.68,2259,4512.6449,2,07/12/2022,0,0,07/12/2022,3,21/12/2022,2,,0,0,0,11680.4884,8222,0,80,0,10.84,0,406.3552,2832.12,2832.12,6,2.47,20345,1,4,0,0,3.28,1,6,0,0,,5900,899,500,4501,2500,3167.23
0062x00000D08kIAAR,Loan Paid,MoneySpot,,0,Existing Client-Granted Loan Before,4317176,33.94,0,30.83,1080,1565.3869,4,14/12/2022,0,0,14/12/2022,3,,4,,0,0,0,7280.0833,0,0,35,0,0.07,0,1703.5592,5460.0625,6275.75,4,8.92,10486,1,12,0,0,0.05,0,4,0,0,,7583.33,899,1500,5184.33,2500,3167.23
0062x0000074zfsAAA,Loan Paid,MoneySpot,,0,Existing Client-Granted Loan Before,1504138,62.09,0,20.42,1608,1966.1499,3,14/01/2021,0,0,14/01/2021,4,,3,,6,0,0,3708.89,0,6,3,0,0,0,1379.0441,3708.89,3708.89,0,40.66,3875,0,0,0,0,0,0,0,0,0,,3900,599,350,2951,2500,3167.35
0062x0000074zfsAAA,Loan Paid,MoneySpot,,0,Existing Client-Granted Loan Before,1504138,62.09,0,20.42,1608,1966.1499,3,14/01/2021,0,0,14/01/2021,4,,3,,6,0,0,3708.89,0,6,3,0,0,0,1379.0441,3708.89,3708.89,0,40.66,3875,0,0,0,0,0,0,0,0,0,,3900,599,350,2951,2500,3167.35
0062x00000EC4ugAAD,Closed Won-Funded,QuickCash,,691.4,Existing Client-Granted Loan Before,5853453,237.21,6.02,91.18,870,810.0384,4,05/07/2023,0,0,05/07/2023,3,,4,,0,0,0,1084.5542,184,0,0,0,0,0,0,68.75,130,16,26.51,3055,0,0,0,0,0,0,16,1,0,0,1095.81,599,400,96.81,2500,3168.39
0062x00000DXcDdAAL,Loan Paid,MoneySpot,,0,Existing Client-Granted Loan Before,4986672,0,0.19,47.68,0,1572.0131,0,,0,0,,0,,0,,1,0,0,3040,52,1,85,0,0,0,0,0,0,0,0,26208,0,0,0,0,0.35,0,0,0,0,0,20062.42,1500,4500,14062.42,2500,3168.88
0062x00000DXcDdAAL,Loan Paid,MoneySpot,,0,Existing Client-Granted Loan Before,4986672,0,0.19,47.68,0,1572.0131,0,,0,0,,0,,0,,1,0,0,3040,52,1,85,0,0,0,0,0,0,0,0,26208,0,0,0,0,0.35,0,0,0,0,0,20062.42,1500,4500,14062.42,2500,3168.88
0062x00000DVElKAAX,Loan Paid,Financier-2,,0,Existing Client-Granted Loan Before,5430775,141.33,0.13,97.61,942,1645.3272,4,24/05/2023,0,0,24/05/2023,3,,4,,0,0,0,3079.3365,13,0,8,0,148.94,0,0,385.5333,500,15,35.73,9579,0,0,0,0,29.97,0,15,1,0,0,3900,899,1000,2001,2500,3169.56
0062x00000DVElKAAX,Loan Paid,Financier-2,,0,Existing Client-Granted Loan Before,5430775,141.33,0.13,97.61,942,1645.3272,4,24/05/2023,0,0,24/05/2023,3,,4,,0,0,0,3079.3365,13,0,8,0,148.94,0,0,385.5333,500,15,35.73,9579,0,0,0,0,29.97,0,15,1,0,0,3900,899,1000,2001,2500,3169.56
0062x00000EDUYWAA5,Closed Won-Funded,MoneySpot,,1586.01,Existing Client-Granted Loan Before,5947798,53.81,0,88.97,534,4459.4343,2,12/07/2023,0,0,12/07/2023,3,26/07/2023,2,,1,0,1,14325.1366,0,8,45,0,1.86,0,1108.7488,3764,3818,5,18.21,14982,1,6,98,1,1.01,0,2,0,0,0,6164.17,400,350,5414.17,2500,3169.89
0062x00000DGisSAAT,Loan Paid,MoneySpot,,0,Existing Client-Granted Loan Before,4737789,114.84,0,73.05,1053,4580.1431,2,16/02/2023,1,0,16/02/2023,4,02/03/2023,2,,2,0,0,11411.4332,0,2,6,0,73.27,0,805.6713,2637.185,3006.45,4,2.78,26872,0,0,0,0,15.62,0,3,1,0,,10779.02,599,1,10179.02,2500,3169.9
0062x00000DGisSAAT,Loan Paid,MoneySpot,,0,Existing Client-Granted Loan Before,4737789,114.84,0,73.05,1053,4580.1431,2,16/02/2023,1,0,16/02/2023,4,02/03/2023,2,,2,0,0,11411.4332,0,2,6,0,73.27,0,805.6713,2637.185,3006.45,4,2.78,26872,0,0,0,0,15.62,0,3,1,0,,10779.02,599,1,10179.02,2500,3169.9
0062x00000DXb7wAAD,Loan Paid,Financier-2,,0,Existing Client-Granted Loan Before,4986339,112.86,0.21,63.74,2275,5598.4079,1,03/04/2023,0,0,03/04/2023,1,10/04/2023,1,,0,0,0,9564.4906,26,0,74,0,27.38,0,827.2609,1185,1185,13,16.96,12316,1,14,0,0,11.45,0,13,0,0,0,0,599,0,-599,2500,3169.91
0062x00000DXb7wAAD,Loan Paid,Financier-2,,0,Existing Client-Granted Loan Before,4986339,112.86,0.21,63.74,2275,5598.4079,1,03/04/2023,0,0,03/04/2023,1,10/04/2023,1,,0,0,0,9564.4906,26,0,74,0,27.38,0,827.2609,1185,1185,13,16.96,12316,1,14,0,0,11.45,0,13,0,0,0,0,599,0,-599,2500,3169.91
0062x00000DtSmVAAV,Closed Won-Funded,MoneySpot,,1092.34,Existing Client-Granted Loan Before,5314806,78.21,0,82.13,1102,2738.5505,4,11/05/2023,0,0,11/05/2023,4,,4,,0,0,0,5298.302,0,0,41,0,0,0,1492.1586,1601.1657,1819.69,7,38.39,5928,2,11,0,0,0,1,7,0,0,0,0,599,500,-1099,2500,3169.92
0062x00000DFsYpAAL,Loan Paid,MoneySpot,,0,Existing Client-Granted Loan Before,4690517,151.28,0,95.86,6149,6155.3165,2,09/02/2023,1,0,09/02/2023,4,23/02/2023,2,,4,0,0,10717.6565,0,4,46,0,52.13,0,4298.5057,2415.7766,2927.8,0,37.03,14189,0,0,0,0,19.28,0,0,0,0,,0,899,150,-1049,2500,3170
0062x00000DFsYpAAL,Loan Paid,MoneySpot,,0,Existing Client-Granted Loan Before,4690517,151.28,0,95.86,6149,6155.3165,2,09/02/2023,1,0,09/02/2023,4,23/02/2023,2,,4,0,0,10717.6565,0,4,46,0,52.13,0,4298.5057,2415.7766,2927.8,0,37.03,14189,0,0,0,0,19.28,0,0,0,0,,0,899,150,-1049,2500,3170
0062x00000DtixOAAR,Loan Paid,MoneySpot,,0,Existing Client-Granted Loan Before,5344922,67.09,0,85.28,884,1772.82,3,12/05/2023,0,0,12/05/2023,5,,3,,0,0,0,12249.2869,0,0,17,0,1.28,0,0,5294.4966,5355.42,3,0,25026,0,0,0,0,0.27,0,3,0,0,0,6079.23,1499,1600,2980.23,2500,3170.03
0062x00000DtixOAAR,Loan Paid,MoneySpot,,0,Existing Client-Granted Loan Before,5344922,67.09,0,85.28,884,1772.82,3,12/05/2023,0,0,12/05/2023,5,,3,,0,0,0,12249.2869,0,0,17,0,1.28,0,0,5294.4966,5355.42,3,0,25026,0,0,0,0,0.27,0,3,0,0,0,6079.23,1499,1600,2980.23,2500,3170.03
0062x00000DtmMXAAZ,Bad Debt Watch,MoneySpot,,1804.88,Existing Client-Granted Loan Before,5346651,74.24,0.06,71.28,660,1763.71,3,12/05/2023,1,0,12/05/2023,5,,3,,2,0,0,14102.5932,13,21,36,0,0.37,0,0,3517.6566,3726.45,3,0,18741,0,0,0,0,0.07,0,0,0,0,0,850,1499,1038,-1687,2500,3170.03
0062x00000DUdzpAAD,Loan Paid,MoneySpot,,0,Existing Client-Granted Loan Before,5378186,149.16,0,90.47,2968,4503.6661,2,26/04/2023,2,0,26/04/2023,3,10/05/2023,2,,9,0,0,5128.6027,0,9,42,0,0,0,3112.8844,1749.024,1412.35,0,59.74,5211,2,8,0,0,0,0,0,0,0,0,0,599,1680,-2279,2500,3170.64
0062x00000DUdzpAAD,Loan Paid,MoneySpot,,0,Existing Client-Granted Loan Before,5378186,149.16,0,90.47,2968,4503.6661,2,26/04/2023,2,0,26/04/2023,3,10/05/2023,2,,9,0,0,5128.6027,0,9,42,0,0,0,3112.8844,1749.024,1412.35,0,59.74,5211,2,8,0,0,0,0,0,0,0,0,0,599,1680,-2279,2500,3170.64
0062x00000EbaaEAAR,Closed Won-Funded,MoneySpot,,2573.45,Existing Client-Granted Loan Before,6300890,658.9,0,92.3,660,2301.7499,2,14/08/2023,0,0,14/08/2023,1,28/08/2023,2,,0,0,0,390,0,0,10,0,0,0,318.6508,195,250,6,193.53,390,2,6,0,0,0,0,6,1,0,0,0,599,1850,-2449,2500,3170.72
0062x00000DZSH0AAP,Loan Paid,MoneySpot,,0,Existing Client-Granted Loan Before,5093883,53.69,7.94,87.27,700,1174.4566,2,19/04/2023,0,0,19/04/2023,3,03/05/2023,2,,0,0,0,7098.4147,862,0,9,0,0,0,0,2373.8857,2928.71,7,0,10847,0,0,0,0,0,0,7,0,0,0,1403.33,400,200,803.33,2500,3170.83
0062x00000DZSH0AAP,Loan Paid,MoneySpot,,0,Existing Client-Granted Loan Before,5093883,53.69,7.94,87.27,700,1174.4566,2,19/04/2023,0,0,19/04/2023,3,03/05/2023,2,,0,0,0,7098.4147,862,0,9,0,0,0,0,2373.8857,2928.71,7,0,10847,0,0,0,0,0,0,7,0,0,0,1403.33,400,200,803.33,2500,3170.83
0062x00000DAhnOAAT,Loan Paid,Financier-2,,0,Existing Client-Granted Loan Before,4641744,74.66,31.45,84.71,1291,1184.0051,4,08/02/2023,1,2,08/02/2023,3,,4,07/02/2023,8,848.8236,8,4000.865,1587,13,30,0,3.93,0,0,864.5,820.2,1,14.32,5045,0,0,133,1,1.35,0,1,0,0,,866.67,400,70,396.67,2500,3170.85
0062x00000DAhnOAAT,Loan Paid,Financier-2,,0,Existing Client-Granted Loan Before,4641744,74.66,31.45,84.71,1291,1184.0051,4,08/02/2023,1,2,08/02/2023,3,,4,07/02/2023,8,848.8236,8,4000.865,1587,13,30,0,3.93,0,0,864.5,820.2,1,14.32,5045,0,0,133,1,1.35,0,1,0,0,,866.67,400,70,396.67,2500,3170.85
0062x00000DGC5kAAH,Loan Paid,QuickCash,,0,Existing Client-Granted Loan Before,4708236,50.35,0.32,75.46,1134,2277.8932,3,14/02/2023,1,0,14/02/2023,2,,3,,8,0,0,9774.9666,34,11,18,0,0.26,0,1231.9873,9774.9666,9711,1,11.79,10449,1,11,0,0,0.24,0,1,0,0,,7288.94,899,2000,4389.94,2500,3171.25
0062x00000DGC5kAAH,Loan Paid,QuickCash,,0,Existing Client-Granted Loan Before,4708236,50.35,0.32,75.46,1134,2277.8932,3,14/02/2023,1,0,14/02/2023,2,,3,,8,0,0,9774.9666,34,11,18,0,0.26,0,1231.9873,9774.9666,9711,1,11.79,10449,1,11,0,0,0.24,0,1,0,0,,7288.94,899,2000,4389.94,2500,3171.25
0062x00000D8bR5AAJ,Loan Paid,MoneySpot,,2.23,Existing Client-Granted Loan Before,4541133,70.24,0,79.26,1259,5160.5517,3,19/01/2023,3,0,19/01/2023,4,,3,,19,0,0,10721.7533,0,35,35,0,0,0,892.2222,7346.7533,7346.75,1,6.83,13065,1,6,0,0,0,0,0,0,0,,8600,599,800,7201,2500,3171.34
0062x00000D8bR5AAJ,Loan Paid,MoneySpot,,2.23,Existing Client-Granted Loan Before,4541133,70.24,0,79.26,1259,5160.5517,3,19/01/2023,3,0,19/01/2023,4,,3,,19,0,0,10721.7533,0,35,35,0,0,0,892.2222,7346.7533,7346.75,1,6.83,13065,1,6,0,0,0,0,0,0,0,,8600,599,800,7201,2500,3171.34
0062x00000DXWQCAA5,Loan Paid,MoneySpot,,0,Existing Client-Granted Loan Before,4978760,60.24,0,79.14,1132,7844.3152,1,31/03/2023,0,0,31/03/2023,3,07/04/2023,1,,2,0,0,9615.0855,0,2,41,0,0,0,192,2212.7871,127.26,3,0.76,10326,0,0,0,0,0,0,3,0,0,0,6066.67,599,1000,4467.67,2500,3171.39
0062x00000DXWQCAA5,Loan Paid,MoneySpot,,0,Existing Client-Granted Loan Before,4978760,60.24,0,79.14,1132,7844.3152,1,31/03/2023,0,0,31/03/2023,3,07/04/2023,1,,2,0,0,9615.0855,0,2,41,0,0,0,192,2212.7871,127.26,3,0.76,10326,0,0,0,0,0,0,3,0,0,0,6066.67,599,1000,4467.67,2500,3171.39
0062x00000ALpzuAAD,Loan Paid,MoneySpot,,0,Existing Client-Granted Loan Before,2619093,162.83,0,29.69,2262,2155.3269,1,19/01/2022,12,0,19/01/2022,3,26/01/2022,1,,22,0,0,4980.6633,0,25,0,0,2.92,0,173.1037,654.2492,2000.33,9,1.32,13097,1,7,0,0,0.68,0,8,1,0,,0,899,0,-899,2500,3171.43
0062x00000DrR32AAF,Loan Paid,MoneySpot,,0,Existing Client-Granted Loan Before,5167289,2158837.21,0,100,697,2858.5051,3,19/04/2023,0,0,19/04/2023,3,,3,,0,0,1,0.8783,0,0,0,0,0,0,698.7908,0.1333,0.09,3,69879.08,1,0,0,17,1,0,0,3,1,0,0,2790,899,0,1891,2500,3171.43
0062x00000ALpzuAAD,Loan Paid,MoneySpot,,0,Existing Client-Granted Loan Before,2619093,162.83,0,29.69,2262,2155.3269,1,19/01/2022,12,0,19/01/2022,3,26/01/2022,1,,22,0,0,4980.6633,0,25,0,0,2.92,0,173.1037,654.2492,2000.33,9,1.32,13097,1,7,0,0,0.68,0,8,1,0,,0,899,0,-899,2500,3171.43
0062x00000DrR32AAF,Loan Paid,MoneySpot,,0,Existing Client-Granted Loan Before,5167289,2158837.21,0,100,697,2858.5051,3,19/04/2023,0,0,19/04/2023,3,,3,,0,0,1,0.8783,0,0,0,0,0,0,698.7908,0.1333,0.09,3,69879.08,1,0,0,17,1,0,0,3,1,0,0,2790,899,0,1891,2500,3171.43
0062x00000EBxGpAAL,Closed Won-Funded,QuickCash,,969.75,Existing Client-Granted Loan Before,5844980,101.61,0,78.81,2016,4722.9031,1,03/07/2023,0,0,03/07/2023,1,10/07/2023,1,,4,0,0,5133.9191,0,4,49,0,4.58,0,660,1104.3138,1005.12,10,14.42,10018,2,18,0,0,2.2,0,10,0,0,0,3978.62,899,750,2329.62,2500,3171.61
0062x00000DV4slAAD,Loan Paid,MoneySpot,,-0.04,Existing Client-Granted Loan Before,5416309,39.51,0,60.69,1419,2471.0117,1,24/05/2023,0,0,24/05/2023,3,31/05/2023,1,,0,0,1,6464.1905,0,0,43,0,0,0,280.7893,1451.4307,1479.5,13,3.9,7193,0,0,42,1,0,0,13,0,0,0,5982.36,1499,500,3983.36,2500,3171.66
0062x00000DV4slAAD,Loan Paid,MoneySpot,,-0.04,Existing Client-Granted Loan Before,5416309,39.51,0,60.69,1419,2471.0117,1,24/05/2023,0,0,24/05/2023,3,31/05/2023,1,,0,0,1,6464.1905,0,0,43,0,0,0,280.7893,1451.4307,1479.5,13,3.9,7193,0,0,42,1,0,0,13,0,0,0,5982.36,1499,500,3983.36,2500,3171.66
0062x00000EC778AAD,Closed Won-Funded,MoneySpot,,775.82,Existing Client-Granted Loan Before,5855106,23.26,0,78.89,1657,152.0833,1,04/07/2023,0,0,04/07/2023,2,11/07/2023,1,,0,0,0,7123.048,0,0,33,0,0,0,152.0833,1639.2769,1110.5,13,1.77,8589,0,0,0,0,0,0,13,1,0,0,4470.33,899,100,3471.33,2500,3171.67
0062x00000ECGsTAAX,Closed Won-Funded,MoneySpot,,927.08,Existing Client-Granted Loan Before,5866334,46.06,0,59.78,1086,8729.1807,1,06/07/2023,0,0,06/07/2023,4,13/07/2023,1,,0,0,1,21928.8341,0,0,13,0,0,0,0,4624.7184,5255,13,0,24639,1,8,67,1,0,0,13,1,0,0,3247.83,400,375,2472.83,2500,3171.76
0062x00000D9AtdAAF,Loan Paid,MoneySpot,,0.01,Existing Client-Granted Loan Before,4568747,58.57,0,68.65,706,1277.2267,1,25/01/2023,0,0,25/01/2023,3,01/02/2023,1,,16,0,0,4592.8321,0,23,97,0,0,0,535.2994,1020.6192,909.85,10,5.66,9453,1,1,0,0,0,0,4,0,0,,97500,400,1000,96100,2500,3171.79
0062x00000D9AtdAAF,Loan Paid,MoneySpot,,0.01,Existing Client-Granted Loan Before,4568747,58.57,0,68.65,706,1277.2267,1,25/01/2023,0,0,25/01/2023,3,01/02/2023,1,,16,0,0,4592.8321,0,23,97,0,0,0,535.2994,1020.6192,909.85,10,5.66,9453,1,1,0,0,0,0,4,0,0,,97500,400,1000,96100,2500,3171.79
0062x00000E65dCAAR,Loan Paid,QuickCash,,0,Existing Client-Granted Loan Before,5703697,86.39,0,81.11,1607,8407.275,1,20/06/2023,0,0,20/06/2023,2,27/06/2023,1,,2,0,0,11206.8955,0,13,53,1,39.73,0,0,2279.3046,2291.43,13,7.91,11601,0,0,0,0,33.92,0,1,0,0,0,6500,1499,1150,3851,2500,3171.8
0062x00000E65dCAAR,Loan Paid,QuickCash,,0,Existing Client-Granted Loan Before,5703697,86.39,0,81.11,1607,8407.275,1,20/06/2023,0,0,20/06/2023,2,27/06/2023,1,,2,0,0,11206.8955,0,13,53,1,39.73,0,0,2279.3046,2291.43,13,7.91,11601,0,0,0,0,33.92,0,1,0,0,0,6500,1499,1150,3851,2500,3171.8
0062x00000E5x63AAB,Closed Won-Funded,MoneySpot,,422.37,Existing Client-Granted Loan Before,5692618,94.13,0,91.74,653,3760.2036,1,20/06/2023,0,0,20/06/2023,2,27/06/2023,1,,3,0,0,4377.6995,0,3,54,0,0.54,0,0,942.2653,938.85,13,9.91,6608,0,0,0,0,0.33,0,7,0,0,0,1742.38,400,300,1042.38,2500,3171.8
