id,StageName,Opportunity_Origin__c,DNB_Scoring_Rate__c,Current_Balance__c,Applicant_Type__c,Opp_number__C,Multiple_Lenders_Hardship__c,income_as_a_of_DP200_income__c,Deposit_spent_on_DOD__c,DP_Monthly_avg_of_SACC_repayments__c,Monthly_ongoing_financial_commitments__c,DP_Primary_income_frequency__c,DP_Primary_income_last_pay_date__c,DP_enders_with_uncleared_dishonours_233__c,Primary_regular_benefit_frequency__c,Last_pay_date_for_largest_inc_src_302__c,Largest_income_source_day_of_week__c,Next_pay_date_for_largest_income_source__c,Frequency_for_largest_income_source__c,Primary_regular_benefit_last_pay_date__c,loan_dishonours__c,Primary_regular_benefit_monthly_amount__c,Courts_and_Fines_transactions__c,Total_monthly_income_ongoin_Reg_231__c,DP_Total_Monthly_Benefit_Income__c,DP_Dishonours_Across_Primary_Acct_244__c,DP_No_Direct_Debits_On_Primary_Acct_355__c,DP_Budget_Management_Services__c,Hardship_Indicator_Gambling__c,DP_Monthly_rent_amount_236__c,Amount_of_SACC_commitments_due__c,Largest_income_Src_Avg_freq__c,Largest_income_Src_last_payment_amt__c,Deposits_since_last_SACC_dishonour__c,SACC_commitments_due_next_month__c,Total_monthly_credits__c,agency_collection_providers__c,Collection_agency_transactions__c,Average_monthly_amount_of_Courts_and_Fin__c,Courts_and_Fines_providers__c,income_DP200_spend_on_high_risk_merch__c,most_recent_loan_has_no_repayments__c,Deposits_since_last_dishonour__c,Income_source_is_other_income_549__c,Bank_Report_Gov_Benefit__c,Income_source_is_a_government_benefit__c,Summary_Income__c,Summary_Expenses__c,Rent_Mortgage__c,Summary_Total__c,Loan_Amount__c,Total_Repayment_Amount__c
0062x00000D9w26AAB,Closed Won-Funded,QuickCash,,806.92,Existing Client-Granted Loan Before,4604628,109.85,36.26,64.76,1500,2205.2777,2,02/02/2023,0,2,02/02/2023,4,16/02/2023,2,25/01/2023,0,1672.6957,5,7725.5028,3116,2,53,0,0.14,0,1531.9532,1587.2742,1488.69,7,17.83,8593,2,9,50,1,0.06,0,3,0,0,,2816.67,899,500,1417.67,3000,3717.22
0062x00000DtHrtAAF,Debt Management,MoneySpot,,2741.22,Existing Client-Granted Loan Before,5300717,69.26,0,79.1,1372,1602.0097,4,03/05/2023,2,0,03/05/2023,3,,4,,4,0,0,4353.1132,0,5,44,0,0,0,2072.2823,2457.868,2507.92,4,32.53,6370,0,0,0,0,0,0,0,0,0,0,4911.49,400,100,4411.49,3000,3717.51
0062x00000A8X1VAAV,Closed Lost,MoneySpot,,,Existing Client-Granted Loan Before,2423741,17.87,30.29,19.2,80,212.3334,2,02/11/2021,0,0,02/11/2021,2,16/11/2021,2,,0,0,0,4404.7926,2032,0,13,0,16.64,0,86.9048,2027.4116,2027.38,6,1.3,6707,0,0,0,0,10.93,0,6,0,0,,5163.17,899,630,3634.17,3000,3717.57
0062x000007aR7uAAE,Loan Paid,MoneySpot,,0,Existing Client-Granted Loan Before,1585764,51.23,24.4,85.16,920,999.446,2,03/02/2021,0,2,03/02/2021,3,17/02/2021,2,04/02/2021,0,821.2043,0,4129.5612,1037,0,6,0,0,0,999.4482,1522.7516,1627.08,6,23.52,4249,0,0,0,0,0,0,6,0,0,,1600,400,100,1100,3000,3718.01
0062x000007aR7uAAE,Loan Paid,MoneySpot,,0,Existing Client-Granted Loan Before,1585764,51.23,24.4,85.16,920,999.446,2,03/02/2021,0,2,03/02/2021,3,17/02/2021,2,04/02/2021,0,821.2043,0,4129.5612,1037,0,6,0,0,0,999.4482,1522.7516,1627.08,6,23.52,4249,0,0,0,0,0,0,6,0,0,,1600,400,100,1100,3000,3718.01
0062x00000DrQLcAAN,Bad Debt Watch,MoneySpot,,1778.79,Existing Client-Granted Loan Before,5166481,95.32,0,50.22,718,3129.4427,1,27/04/2023,0,0,27/04/2023,4,04/05/2023,1,,1,0,0,4854.3205,0,1,48,0,0.52,0,719.6149,1276.7533,952.18,12,11.04,6521,0,0,0,0,0.38,0,1,0,0,0,4481.09,599,600,3282.09,3000,3718.23
0062x00000DZjtIAAT,Bad Debt Watch,QuickCash,,1193.73,Existing Client-Granted Loan Before,5109973,85.15,0.32,71.92,1026,1436.1131,1,11/04/2023,2,0,11/04/2023,2,18/04/2023,1,,8,0,0,4019.605,13,16,27,0,0,0,829.5799,925.06,1037.69,0,19.04,4012,0,0,0,0,0,0,0,0,0,0,3813.48,400,50,3363.48,3000,3718.73
0062x00000DtZTuAAN,Debt Management,Financier-2,,3308.69,Existing Client-Granted Loan Before,5324661,719.73,0.23,72.29,2802,3599.4159,3,05/05/2023,0,0,05/05/2023,5,,3,,1,0,0,2126,34,1,70,0,660.65,0,377.8619,826,826,3,7.9,14707,0,0,0,0,37.1,0,1,1,0,0,2383.33,400,140,1843.33,3000,3718.76
0062x00000DJ0luAAD,Closed Won-Funded,MoneySpot,,940.11,Existing Client-Granted Loan Before,4866814,54.91,0.15,31.92,1253,1227.66,1,14/03/2023,0,0,14/03/2023,2,21/03/2023,1,,0,0,1,5276.0999,40,0,0,0,0,0,1120.783,657.6923,1000,13,4.49,26536,0,0,64,1,0,0,13,1,0,,4007,1499,510,1998,3000,3720.41
0062x00000DVib6AAD,Closed Lost,QuickCash,,,Existing Client-Granted Loan Before,5468108,161.61,0,89.05,227,580.3895,4,31/05/2023,1,0,31/05/2023,3,,4,,5,0,0,1514.3233,0,3,7,0,0,0,211.0482,168.2581,150,27,9.31,2268,0,0,0,0,0,0,12,1,0,0,3568.22,899,580,2089.22,3000,3730.62
0062x00000CiNOUAA3,Closed Won-Funded,MoneySpot,,901.47,Existing Client-Granted Loan Before,4052169,2266.16,0,79.73,2909,0,3,02/11/2022,4,0,02/11/2022,3,,3,,6,0,0,223.3333,0,7,32,0,623.28,0,320,223.3333,200,2,10.2,11970,0,0,0,0,11.63,1,2,1,0,,6500,899,800,4801,3000,3731.26
0062x00000CzWC8AAN,Closed Won-Funded,MoneySpot,,587.02,Existing Client-Granted Loan Before,4284864,115.15,0,63.67,3534,3139.2582,3,14/12/2022,5,0,14/12/2022,3,,3,,16,0,0,9104.6791,0,12,38,0,0,0,7899.9107,6075.17,6075.17,0,90.74,9553,1,18,0,0,0,0,0,0,0,,5395,1500,1800,2095,3000,3732.56
0062x00000EcsRmAAJ,Closed Won-Funded,MoneySpot,,2463.12,Existing Client-Granted Loan Before,6383643,90.92,0,78.72,607,2515.8457,1,31/08/2023,0,0,31/08/2023,4,07/09/2023,1,,0,0,0,6057.0514,0,0,31,0,17.98,0,0,863.8042,587,14,6.43,10256,0,0,0,0,6.58,0,14,0,0,0,0,599,1200,-1799,3000,3732.64
0062x00000DYUVnAAP,Debt Management,MoneySpot,,3344.32,Existing Client-Granted Loan Before,5037079,35.28,0,25.8,1016,1991.5046,1,04/04/2023,0,0,04/04/2023,2,11/04/2023,1,,0,0,0,6966.0399,0,0,0,0,0,0,1298.686,1373.16,1374.12,7,26.15,4452,1,5,0,0,0,0,7,0,0,0,6378.37,1499,1400,3479.37,3000,3733.15
0062x00000DZU9NAAX,Payment Plan,MoneySpot,,565.82,Existing Client-Granted Loan Before,5095056,18.78,0,82.46,1120,10179.7994,4,12/04/2023,1,0,12/04/2023,3,,4,,12,0,0,111369.5999,0,14,74,0,0,0,1163.8016,8521.3278,10750.3,0,0.82,141171,0,0,0,0,0,0,0,1,0,0,0,899,600,-1499,3000,3733.19
0062x00000DAjaMAAT,Bad Debt Watch,QuickCash,,1154.55,Existing Client-Granted Loan Before,4642761,89.43,6.62,70.1,1066,3962.5066,1,08/02/2023,0,2,08/02/2023,3,15/02/2023,1,10/01/2023,2,500.856,2,10783.2653,1181,0,30,0,0,0,438.2607,1217.5866,1103.28,3,2.46,17820,0,0,20,2,0,0,3,0,0,,1421.48,400,100,921.48,3000,3733.24
0062x00000Ecy1AAAR,Closed Won-Funded,MoneySpot,,2066.26,Existing Client-Granted Loan Before,6389997,23.79,0,81.14,0,0,3,14/08/2023,0,0,14/08/2023,1,,3,,0,0,0,6495.0232,0,10,4,0,0,0,0,3999.5333,4045.83,3,0,7045,0,0,0,0,0,0,0,0,0,0,0,599,150,-749,3000,3733.27
0062x00000CzOg4AAF,Debt Management,MoneySpot,,1376.78,Existing Client-Granted Loan Before,4278190,100.95,3.76,67.87,312,5477.3299,3,14/12/2022,0,0,14/12/2022,3,,3,,0,0,0,6609.76,288,0,25,0,2.9,0,0,6609.76,5813.51,3,0,7644,1,6,0,0,2.51,0,3,0,0,,5970.23,899,1880,3191.23,3000,3737.37
0062x00000Cz9c4AAB,Bad Debt Watch,MoneySpot,,3179.39,Existing Client-Granted Loan Before,4265084,67.75,0,72.23,531,887.3966,4,13/12/2022,0,0,13/12/2022,2,,4,,0,0,0,11839.3331,0,1,27,0,0,0,1062.658,1926,1926,6,8.57,14143,1,4,0,0,0,0,3,0,0,,5309.72,1499,100,3710.72,3000,3740.51
0062x00000C6w6WAAR,Debt Management,MoneySpot,,3060.85,Existing Client-Granted Loan Before,3663599,249.98,0,45.03,354,0,4,07/09/2022,0,0,07/09/2022,3,,4,,0,0,0,155.7333,0,0,5,0,1.28,0,0,33.3707,100,14,25.91,8161,0,0,0,0,0.02,0,14,1,0,,6768.17,400,250,6118.17,3000,3741.95
0062x00000C6w6WAAR,Debt Management,MoneySpot,,3060.85,Existing Client-Granted Loan Before,3663599,249.98,0,45.03,354,0,4,07/09/2022,0,0,07/09/2022,3,,4,,0,0,0,155.7333,0,0,5,0,1.28,0,0,33.3707,100,14,25.91,8161,0,0,0,0,0.02,0,14,1,0,,6768.17,400,250,6118.17,3000,3741.95
0062x00000DIy3lAAD,Closed Won-Funded,MoneySpot,,1227.51,Existing Client-Granted Loan Before,4864993,91.96,0,80.53,1592,2033.5741,4,14/03/2023,1,0,14/03/2023,2,,4,,11,0,0,3467.3333,0,11,45,0,4.22,0,1373.8022,982.2,1394.84,7,39.32,3494,0,0,0,0,3.95,0,1,0,0,,0,599,500,-1099,3000,3745.27
0062x00000DARo6AAH,Closed Won-Funded,MoneySpot,,2073.8,Existing Client-Granted Loan Before,4629947,9.38,12.6,62.66,57,202.4151,3,09/01/2023,0,4,09/01/2023,1,,3,25/01/2023,0,1348.7033,3,13856.9049,1777,0,17,0,0,0,85.33,11676.51,13630.75,3,0.61,14092,1,5,150,1,0,0,3,1,0,,0,899,800,-1699,3000,3746.82
0062x00000E4PRhAAN,Debt Management,MoneySpot,,3238.04,Existing Client-Granted Loan Before,5568453,77.58,0,60.59,1993,1538.1764,1,23/05/2023,0,0,23/05/2023,2,30/05/2023,1,,0,0,0,5246.1754,0,0,74,0,0.99,0,1697.6702,1379.816,1300.36,10,25.46,5951,0,0,0,0,0.87,0,10,1,0,0,4557.04,599,350,3608.04,3000,3747.53
0062x00000E4PRhAAN,Debt Management,MoneySpot,,3215.72,Existing Client-Granted Loan Before,5568453,77.58,0,60.59,1993,1538.1764,1,23/05/2023,0,0,23/05/2023,2,30/05/2023,1,,0,0,0,5246.1754,0,0,74,0,0.99,0,1697.6702,1379.816,1300.36,10,25.46,5951,0,0,0,0,0.87,0,10,1,0,0,4557.04,599,350,3608.04,3000,3747.53
0062x00000DrloHAAR,Bad Debt Watch,MoneySpot,,1791.51,Existing Client-Granted Loan Before,5191762,113.05,0.04,93.72,771,2887.9425,4,03/05/2023,0,0,03/05/2023,3,,4,,1,0,0,3832.8133,6,0,15,0,66.37,0,717.743,641.0847,569.8,17,5.71,12571,0,0,0,0,19.18,0,17,1,0,0,2166.67,400,100,1666.67,3000,3765.45
0062x00000BAuhcAAD,Closed Won-Funded,MoneySpot,,680.9,Existing Client-Granted Loan Before,3365230,34.58,0,66.84,959,1352.3599,4,27/06/2022,0,0,27/06/2022,1,,4,,0,0,0,6776.3332,0,0,0,0,0.43,0,1027.8329,3875,5000,4,9.74,10551,0,0,0,0,0.21,0,4,1,0,,3250,599,200,2451,3000,3775.9
0062x00000DrjP5AAJ,Debt Management,MoneySpot,,2283.16,Existing Client-Granted Loan Before,5187738,59.29,0,54.05,1214,2682.1903,2,26/04/2023,0,0,26/04/2023,3,10/05/2023,2,,0,0,0,5214.2835,0,0,41,0,0,0,51.5456,2400,2400,6,18.86,4800,1,7,0,0,0,0,6,0,0,0,8233.33,899,1600,5734.33,3000,3781.31
0062x00000DrjP5AAJ,Debt Management,MoneySpot,,2283.16,Existing Client-Granted Loan Before,5187738,59.29,0,54.05,1214,2682.1903,2,26/04/2023,0,0,26/04/2023,3,10/05/2023,2,,0,0,0,5214.2835,0,0,41,0,0,0,51.5456,2400,2400,6,18.86,4800,1,7,0,0,0,0,6,0,0,0,8233.33,899,1600,5734.33,3000,3781.31
0062x00000DVCkZAAX,Closed Won-Funded,MoneySpot,,485.96,Existing Client-Granted Loan Before,5429170,68.01,3.33,54.98,1195,3516.4401,1,22/05/2023,0,2,22/05/2023,1,29/05/2023,1,19/05/2023,1,249.0668,0,7300.6109,235,8,61,0,0,0,0,1145.1641,979.96,12,0,7056,0,0,0,0,0,0,0,0,0,0,4766.67,899,2238,1629.67,3000,3781.92
0062x00000DUti5AAD,Closed Won-Funded,QuickCash,,288.48,Existing Client-Granted Loan Before,5399861,261.01,15,80.85,881,2544.0358,4,23/05/2023,0,2,23/05/2023,2,,4,01/05/2023,6,1262.8209,0,4068.4935,1167,6,62,0,174.2,0,873.3145,91.4402,50,8,11.23,7780,0,0,0,0,28.66,0,0,1,0,0,2374.78,899,0,1475.78,3000,3783.99
0062x00000DVezaAAD,Bad Debt Watch,MoneySpot,,2156.54,Existing Client-Granted Loan Before,5465192,58.02,18.24,88.28,1750,2191.9907,1,30/05/2023,0,0,30/05/2023,2,06/06/2023,1,,1,0,0,4306.7049,1226,1,60,0,8.8,0,1519.4051,991.1323,1061.56,13,22.61,6721,1,13,0,0,5.64,0,3,1,0,0,4467.26,599,800,3068.26,3000,3788.48
0062x00000DUfnKAAT,Closed Won-Funded,MoneySpot,,869.94,Existing Client-Granted Loan Before,5382708,0,0,53.16,1158,632.04,0,,0,0,,0,,0,,8,0,0,1090,0,8,58,0,0,0,1240.0083,0,0,1,19.89,5591,0,0,0,0,18.87,1,1,0,0,0,3514.33,1499,450,1565.33,3000,3788.91
0062x00000DUfjsAAD,Closed Won-Funded,MoneySpot,,465.45,Existing Client-Granted Loan Before,5379334,129.88,4.91,37.24,1277,2232.1601,1,22/05/2023,0,4,22/05/2023,1,29/05/2023,1,20/05/2023,0,598.2966,0,6357.1046,877,0,38,0,10.91,0,0,778.5,778.5,13,0,17841,1,4,0,0,2.07,0,13,0,0,0,0,899,800,-1699,3000,3788.96
0062x00000DARksAAH,Closed Won-Funded,MoneySpot,,1367.2,Existing Client-Granted Loan Before,4629909,72.8,25.03,73.72,1194,1164.3479,2,01/02/2023,2,4,01/02/2023,3,15/02/2023,2,28/01/2023,7,680.35,0,3710.0722,1067,10,37,0,0,0,661.7262,1167.9314,731.37,4,75.84,4262,0,0,0,0,0,0,2,0,0,,0,899,900,-1799,3000,3791.69
0062x00000Ds76WAAR,Bad Debt Watch,MoneySpot,,1116.5,Existing Client-Granted Loan Before,5220625,26.55,0,72.5,531,498.6433,1,03/05/2023,0,0,03/05/2023,3,10/05/2023,1,,0,0,0,3164.117,0,1,15,0,0,0,846.3936,832.1816,449.35,12,12.26,6902,0,0,0,0,0,0,2,0,0,0,3466.67,400,250,2816.67,3000,3791.99
0062x00000EcYeUAAV,Closed Won-Funded,QuickCash,,2569.01,Existing Client-Granted Loan Before,6363544,90.32,0.15,64.07,1895,3930.7052,2,17/08/2023,1,0,17/08/2023,4,31/08/2023,2,,1,0,1,4816.2995,14,2,36,0,17.42,0,2507.4013,2198.29,2065.35,6,43.26,8811,1,6,17,1,9.44,1,2,0,0,0,1234,899,200,135,3000,3792.3
0062x00000DUp3hAAD,Closed Won-Funded,MoneySpot,,460.99,Existing Client-Granted Loan Before,5391297,31.29,0,51.58,692,1588.5316,4,24/05/2023,0,0,24/05/2023,3,,4,,1,0,0,11228.7935,0,10,41,0,5.61,0,693.7538,428.0857,1800,9,3.26,21266,0,0,0,0,1.32,0,9,1,0,0,3836.73,899,1200,1737.73,3000,3798.71
0062x00000E5rBNAAZ,Debt Management,MoneySpot,,3435.77,Existing Client-Granted Loan Before,5687208,120.78,0.25,98.29,1308,2090.3704,2,19/06/2023,0,0,19/06/2023,1,03/07/2023,2,,0,0,0,4594.2359,13,0,28,0,21.66,0,0,1642.26,1636,7,0,5161,0,0,0,0,14.98,0,7,0,0,0,3000,400,0,2600,3000,3801.31
0062x00000DUxeRAAT,Debt Management,MoneySpot,,3548.8,Existing Client-Granted Loan Before,5403333,35.98,0,18.64,782,849.1899,2,10/05/2023,0,0,10/05/2023,3,24/05/2023,2,,0,0,0,2172.4669,0,0,6,0,0.28,0,849.1899,999.93,1100.51,6,33.98,2499,0,0,0,0,0.24,0,6,0,0,0,2166.67,400,600,1166.67,3000,3806.07
0062x00000CU0VxAAL,Debt Management,MoneySpot,,2376.77,Existing Client-Granted Loan Before,3967393,131.94,0.08,39.19,2529,3026.3332,3,31/10/2022,0,0,31/10/2022,1,,3,,0,0,0,8451.2033,13,0,47,0,12.2,0,2218.1347,6292.87,6422.92,3,18.02,15640,0,0,0,0,4.91,0,3,0,0,,6056,599,0,5457,3000,3806.98
0062x00000CU0VxAAL,Debt Management,MoneySpot,,2368.74,Existing Client-Granted Loan Before,3967393,131.94,0.08,39.19,2529,3026.3332,3,31/10/2022,0,0,31/10/2022,1,,3,,0,0,0,8451.2033,13,0,47,0,12.2,0,2218.1347,6292.87,6422.92,3,18.02,15640,0,0,0,0,4.91,0,3,0,0,,6056,599,0,5457,3000,3806.98
0062x00000EctCNAAZ,Closed Won-Funded,MoneySpot,,2986.93,Existing Client-Granted Loan Before,6383987,81.32,0,48.55,2170,2848.1732,3,14/08/2023,0,0,14/08/2023,1,,3,,7,0,0,4289.55,0,20,18,0,0,0,0,4289.55,4289.55,1,0,5191,1,1,0,0,0,0,1,0,0,0,3800,599,14400,-11199,3000,3810.11
0062x00000DHfU9AAL,Bad Debt Watch,MoneySpot,,1470.11,Existing Client-Granted Loan Before,4790436,100.85,0,69.56,3652,3660.9911,2,16/02/2023,0,0,16/02/2023,4,02/03/2023,2,,1,0,7,7926.1179,0,1,31,0,0,0,2777.9493,3648.1866,4310.42,5,36.21,9486,2,9,233,1,0,0,5,0,0,,9622.67,1499,150,7973.67,3000,3810.7
0062x00000EcgonAAB,Closed Won-Funded,MoneySpot,,2923.4,Existing Client-Granted Loan Before,6372500,169.97,0,94.96,1860,7961.658,2,30/08/2023,1,0,30/08/2023,3,13/09/2023,2,,12,0,0,10088.9322,0,12,34,0,2.94,0,192,2163.7171,2231.61,1,1.73,11111,1,6,0,0,1.24,0,0,0,0,0,1600,1499,440,-339,3000,3815.63
0062x00000DVFsRAAX,Closed Won-Funded,MoneySpot,,936.36,Existing Client-Granted Loan Before,5431501,0,0,54.18,647,720.7833,0,,0,0,,0,,0,,0,0,0,496.67,0,2,22,0,0,0,579.0886,0,0,0,8.79,6588,1,6,0,0,34.78,0,0,0,0,0,3941.17,599,100,3242.17,3000,3815.71
0062x00000E3yWIAAZ,Debt Management,Financier-2,,3301.5,Existing Client-Granted Loan Before,5530599,100.79,0,63.73,1281,1785.1509,4,07/06/2023,1,0,07/06/2023,3,,4,,3,0,0,4226.06,0,12,60,1,1.51,0,0,1584.7725,1922.3,2,10.06,7696,0,0,0,0,0.83,0,1,1,0,0,4073.33,400,0,3673.33,3000,3815.97
0062x00000DUkFOAA1,Bad Debt Watch,MoneySpot,,2440.54,Existing Client-Granted Loan Before,5387329,57.73,23.84,82.11,863,1391.2677,2,11/05/2023,0,1,11/05/2023,4,25/05/2023,2,12/05/2023,3,1221.0988,0,5160.0641,1218,3,6,0,0.94,0,873.758,1474.135,1195.28,1,17.11,5108,1,7,0,0,0.59,0,1,0,0,0,0,599,191,-790,3000,3815.97
0062x00000DVCUXAA5,Closed Won-Funded,MoneySpot,,1128.18,Existing Client-Granted Loan Before,5429039,156.06,0,64.89,645,6743.533,1,28/05/2023,0,0,28/05/2023,7,04/06/2023,1,,1,0,1,14042.5598,0,0,3,1,0,0,0,1777.6066,1365,9,0,47370,0,0,88,1,0,0,9,1,0,0,41450,400,1200,39850,3000,3818.12
0062x00000EctAvAAJ,Closed Won-Funded,MoneySpot,,2847.28,Existing Client-Granted Loan Before,6383976,59.71,0,67.08,1173,2020.0865,1,30/08/2023,0,0,30/08/2023,3,06/09/2023,1,,8,0,0,10387.9088,0,38,72,1,2.45,0,0,1813.409,1845,7,0,22213,2,7,0,0,0.76,0,7,1,0,0,1516.67,1499,1200,-1182.33,3000,3826.48
